DUA;Item;Fecha;Año;Importador;RUC;Regimen;Código NCM;Aduana;Vía Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;País de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;TN netos;Kgs. Brutos;Proveedor;Marca;Descripción de Mercadería;Descripción para Filtro
118-478156;0001;30/11/2017;2017;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;02898-17;SMLU5029535A;HOUSTON;Estados Unidos;Estados Unidos;24750;UNIDAD;24750;KILOGRAMO;3960;SAC;32224.74;1.3;33981.79;1.37;1354.25;24750;24.75;25229.74;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;COPOLIMEROS DE ETILENO, EXCEED, 3518CB EXCEED 3518CB COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 990 SACOS DE PLASTICO DE 25 KG C/U;COPOLIMEROS DE ETILENO, EXCEED, 3518CB EXCEED 3518CB COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 990 SACOS DE PLASTICO DE 25 KG C/U
118-478156;0002;30/11/2017;2017;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;02898-17;SMLU5029535A;HOUSTON;Estados Unidos;Estados Unidos;49500;UNIDAD;49500;KILOGRAMO;0;SAC;62172.49;1.26;65658.14;1.33;2708.5;49500;49.5;50459.49;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;COPOLIMEROS DE ETILENO, EXXONMOBIL, LL 1002.80 EXXONMOBIL LL 1002.80 COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 1980 SACOS DE PLASTICO DE 25 KG C/U;COPOLIMEROS DE ETILENO, EXXONMOBIL, LL 1002.80 EXXONMOBIL LL 1002.80 COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 1980 SACOS DE PLASTICO DE 25 KG C/U
118-478156;0003;30/11/2017;2017;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;02898-17;SMLU5029535A;HOUSTON;Estados Unidos;Estados Unidos;19250;UNIDAD;19250;KILOGRAMO;0;SAC;24179.18;1.26;25533.72;1.33;1052.3;19250;19.25;19604.37;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;COPOLIMEROS DE ETILENO, EXXONMOBIL, LL 1001X74 EXXONMOBIL LL 1001X74 COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 770 SACOS DE PLASTICO DE 25 KG C/U;COPOLIMEROS DE ETILENO, EXXONMOBIL, LL 1001X74 EXXONMOBIL LL 1001X74 COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 770 SACOS DE PLASTICO DE 25 KG C/U
118-478156;0004;30/11/2017;2017;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;02898-17;SMLU5029535A;HOUSTON;Estados Unidos;Estados Unidos;5500;UNIDAD;5500;KILOGRAMO;0;SAC;7408.56;1.35;7802.09;1.42;300.93;5500;5.5;5606.38;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;COPOLIMEROS DE ETILENO, ENABLE, 20-10HA ENABLE 20-10HA COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 220 SACOS DE PLASTICO DE 25 KG C/U;COPOLIMEROS DE ETILENO, ENABLE, 20-10HA ENABLE 20-10HA COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 220 SACOS DE PLASTICO DE 25 KG C/U
118-486661;0001;06/12/2017;2017;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;03186-17;SMLU5055706A;HOUSTON;Estados Unidos;Estados Unidos;24750;UNIDAD;24750;KILOGRAMO;3960;SAC;31538.75;1.27;33286.98;1.34;1354;24750;24.75;25255;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;COPOLIMERO DE ETILENO, ENABLE, 20-10HE ENABLE 20-10HE COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 990 SACOS DE PLASTICO DE 25 KG;COPOLIMERO DE ETILENO, ENABLE, 20-10HE ENABLE 20-10HE COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 990 SACOS DE PLASTICO DE 25 KG
118-486661;0002;06/12/2017;2017;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;03186-17;SMLU5055706A;HOUSTON;Estados Unidos;Estados Unidos;74250;UNIDAD;74250;KILOGRAMO;0;SAC;92908.5;1.25;98131.85;1.32;4062;74250;74.25;75765;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 136.MN EXXONMOBIL LD 136.MN POLIETILENO DE BAJA DENSIDAD EN 2970 SACOS DE PLASTICO DE 25 KG;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 136.MN EXXONMOBIL LD 136.MN POLIETILENO DE BAJA DENSIDAD EN 2970 SACOS DE PLASTICO DE 25 KG
118-486674;0001;06/12/2017;2017;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;03186-17;SMLU5055871A;HOUSTON;Estados Unidos;Estados Unidos;4125;UNIDAD;4125;KILOGRAMO;990;SAC;5275.86;1.28;5564.56;1.35;222.76;4125;4.125;4155;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;COPOLIMERO DE ETILENO, ENABLE, 20-10HA ENABLE 20-10HA COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 165 SACOS DE PLASTICO DE 25 KG C/U;COPOLIMERO DE ETILENO, ENABLE, 20-10HA ENABLE 20-10HA COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 165 SACOS DE PLASTICO DE 25 KG C/U
118-486674;0002;06/12/2017;2017;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;03186-17;SMLU5055871A;HOUSTON;Estados Unidos;Estados Unidos;12375;UNIDAD;12375;KILOGRAMO;0;SAC;15827.86;1.28;16693.72;1.35;668.02;12375;12.375;12460;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 200.48 EXXONMOBIL LD 200.48 POLIETILENO DE BAJA DENSIDAD EN 495 SACOS DE PLASTICO DE 25 KG C/U;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 200.48 EXXONMOBIL LD 200.48 POLIETILENO DE BAJA DENSIDAD EN 495 SACOS DE PLASTICO DE 25 KG C/U
118-486674;0003;06/12/2017;2017;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;03186-17;SMLU5055871A;HOUSTON;Estados Unidos;Estados Unidos;8250;UNIDAD;8250;KILOGRAMO;0;SAC;10344.28;1.25;10936.79;1.33;463.21;8250;8.25;8640;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 160AT EXXONMOBIL LD160AT POLIETILENO DE BAJA DENSIDAD EN 330 SACOS DE PLASTICO DE 25 KG C/U;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 160AT EXXONMOBIL LD160AT POLIETILENO DE BAJA DENSIDAD EN 330 SACOS DE PLASTICO DE 25 KG C/U
118-493784;0001;11/12/2017;2017;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;03216-17;NAM2898000;CARTAGENA;Estados Unidos;Estados Unidos;163625;UNIDAD;163625;KILOGRAMO;6545;SAC;195193.25;1.19;204353.16;1.25;6720;163625;163.625;165470;CHANNEL PRIME ALLIANCE INTERNATIONAL 1803 HULL AVE;No disponible;POLIETILENO DE ALTA DENSIDAD, EXXON MOBIL, HD 7960.13 EXXONMOBIL HD 7960.13 POLIETILENO DE ALTA DENSIDAD EN 6,545 SACOS DE 25 KG C/U;POLIETILENO DE ALTA DENSIDAD, EXXON MOBIL, HD 7960.13 EXXONMOBIL HD 7960.13 POLIETILENO DE ALTA DENSIDAD EN 6,545 SACOS DE 25 KG C/U
118-500214;0001;13/12/2017;2017;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;03199-17;NAM2902681;CARTAGENA;Estados Unidos;Estados Unidos;116875;UNIDAD;116875;KILOGRAMO;5610;SAC;158358.84;1.35;165136.97;1.41;4798.65;116875;116.875;119241.65;CHANNEL PRIME ALLIANCE INTERNATIONAL 1803 HULL AVE;No disponible;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 105.BR POLIETILENO DE BAJA DENSIDAD EN 4675 SACOS DE PLASTICO DE 25 KG C/U;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 105.BR POLIETILENO DE BAJA DENSIDAD EN 4675 SACOS DE PLASTICO DE 25 KG C/U
118-500214;0002;13/12/2017;2017;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;03199-17;NAM2902681;CARTAGENA;Estados Unidos;Estados Unidos;2750;UNIDAD;2750;KILOGRAMO;0;SAC;4222.69;1.54;4389.52;1.6;114.05;2750;2.75;2834.22;CHANNEL PRIME ALLIANCE INTERNATIONAL 1803 HULL AVE;No disponible;POLIETILENO DE MEDIANA DENSIDAD, ENABLE, 40-02 MC POLIETILENO DE MEDIANA DENSIDAD 0.940 G/CM3 EN 110 SACOS DE PLASTICO DE 25 KG C/U;POLIETILENO DE MEDIANA DENSIDAD, ENABLE, 40-02 MC POLIETILENO DE MEDIANA DENSIDAD 0.940 G/CM3 EN 110 SACOS DE PLASTICO DE 25 KG C/U
118-500214;0003;13/12/2017;2017;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;03199-17;NAM2902681;CARTAGENA;Estados Unidos;Estados Unidos;20625;UNIDAD;20625;KILOGRAMO;0;SAC;27945.21;1.35;29141.8;1.41;847.28;20625;20.625;21054.12;CHANNEL PRIME ALLIANCE INTERNATIONAL 1803 HULL AVE;No disponible;COPOLIMERO DE ETILENO, ENABLE, 20-10HE COPOLIMERO DE ETILENO-ALFA-OLEFINA RN 825 SACOS DE PLASTICO DE 25 KG C/U;COPOLIMERO DE ETILENO, ENABLE, 20-10HE COPOLIMERO DE ETILENO-ALFA-OLEFINA RN 825 SACOS DE PLASTICO DE 25 KG C/U
118-000020;0001;02/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;03329-17;SMLU5072800A;HOUSTON;Estados Unidos;Estados Unidos;49500;UNIDAD;49500;KILOGRAMO;1980;SAC;59761;1.21;63216.01;1.28;2708;49500;49.5;49880;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;COPOLIMERO DE ETILENO, ENABLE, 20-10HE COPOLIMEROS DE ETILENO - ALFA - OLEFINA EN 1980 SACOS DE 25 KG C/U;COPOLIMERO DE ETILENO, ENABLE, 20-10HE COPOLIMEROS DE ETILENO - ALFA - OLEFINA EN 1980 SACOS DE 25 KG C/U
118-001429;0001;03/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;03442-17;SMLU5081866A;HOUSTON;Estados Unidos;Estados Unidos;24750;UNIDAD;24750;KILOGRAMO;990;SAC;29930;1.21;31658.12;1.28;1354;24750;24.75;25255;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;COPOLIMERO DE ETILENO, EXCEED, 3518CB EXCEED 3518CB COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 990 SACOS DE 25 KG C/U;COPOLIMERO DE ETILENO, EXCEED, 3518CB EXCEED 3518CB COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 990 SACOS DE 25 KG C/U
118-005943;0001;05/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;00036-18;MSCUOZ185544;NORFOLK;Singapur;Estados Unidos;7500;UNIDAD;7500;KILOGRAMO;1020;SAC;13140.54;1.75;13664.24;1.82;359.45;7500;7.5;7565;EXXONMOBIL CHEMICAL COMPANY;No disponible;POLIPROPILENO COPOLIMERO, VISTAMAXX, 6102 VISTAMAXX 6102 EN 300 SACOS DE PLASTICO DE 25 KG C/U;POLIPROPILENO COPOLIMERO, VISTAMAXX, 6102 VISTAMAXX 6102 EN 300 SACOS DE PLASTICO DE 25 KG C/U
118-005943;0002;05/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;00036-18;MSCUOZ185544;NORFOLK;Singapur;Estados Unidos;9000;UNIDAD;9000;KILOGRAMO;0;SAC;15755.72;1.75;16396.93;1.82;444.27;9000;9;9350;EXXONMOBIL CHEMICAL COMPANY;No disponible;POLIPROPILENO COPOLIMERO, VISTAMAXX, 6502 VISTAMAXX 6502 EN 360 SACOS DE PLASTICO DE 25 KG C/U;POLIPROPILENO COPOLIMERO, VISTAMAXX, 6502 VISTAMAXX 6502 EN 360 SACOS DE PLASTICO DE 25 KG C/U
118-005943;0003;05/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;00036-18;MSCUOZ185544;NORFOLK;Singapur;Estados Unidos;9000;UNIDAD;9000;KILOGRAMO;0;SAC;15755.72;1.75;16396.93;1.82;444.27;9000;9;9350;EXXONMOBIL CHEMICAL COMPANY;No disponible;POLIPROPILENO COPOLIMERO, VISTAMAXX, 6202 VISTAMAXX 6202 EN 360 SACOS DE PLASTICO DE 25 KG C/U;POLIPROPILENO COPOLIMERO, VISTAMAXX, 6202 VISTAMAXX 6202 EN 360 SACOS DE PLASTICO DE 25 KG C/U
118-021305;0001;16/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;00116-18;SMLU5099825A;HOUSTON;Estados Unidos;Estados Unidos;74250;UNIDAD;74250;KILOGRAMO;2970;SAC;87933.75;1.18;93094.92;1.25;4062;74250;74.25;75765;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;POLIETILENO DE ALTA DENSIDAD, EXXONMOBIL, HD 7960.13 EXXONMOBIL HD 7960.13 BATCH NO. M17125020A, M17125021B POLIETILENO DE ALTA DENSIDAD EN 2970 SACOS DE 25 KG C/U;POLIETILENO DE ALTA DENSIDAD, EXXONMOBIL, HD 7960.13 EXXONMOBIL HD 7960.13 BATCH NO. M17125020A, M17125021B POLIETILENO DE ALTA DENSIDAD EN 2970 SACOS DE 25 KG C/U
118-022003;0001;16/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00155-18;SEAU574577662;HOUSTON;Estados Unidos;Estados Unidos;93500;UNIDAD;93500;KILOGRAMO;3740;SAC;98979;1.06;105396.23;1.13;5180;93500;93.5;96305;EXXON MOBIL CORPORATION22777 SPRINGWOODS VILLAGE P;No disponible;COPOLIMEROS DE ETILENO, EXXONMOBIL, LL1001XKW MBX EXXONMOBIL LL1001XKW MBX COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 3740 SACOS DE PLASTICO DE 25 KG C/U;COPOLIMEROS DE ETILENO, EXXONMOBIL, LL1001XKW MBX EXXONMOBIL LL1001XKW MBX COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 3740 SACOS DE PLASTICO DE 25 KG C/U
118-037147;0001;25/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;00116-18;SMLU5099566A;HOUSTON;Estados Unidos;Estados Unidos;12375;UNIDAD;12375;KILOGRAMO;4950;SAC;14520.73;1.17;15377.99;1.24;675.76;12375;12.375;12565.08;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;POLIETILENO DE ALTA DENSIDAD, PAXON, AD60-007 PAXON AD60-007 BACTH NO. 17N10577 POLIETILENO DE ALTA DENSIDAD EN 495 SACOS DE PLASTICO DE 25 KG C/U;POLIETILENO DE ALTA DENSIDAD, PAXON, AD60-007 PAXON AD60-007 BACTH NO. 17N10577 POLIETILENO DE ALTA DENSIDAD EN 495 SACOS DE PLASTICO DE 25 KG C/U
118-037147;0002;25/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;00116-18;SMLU5099566A;HOUSTON;Estados Unidos;Estados Unidos;12375;UNIDAD;12375;KILOGRAMO;0;SAC;15916.48;1.29;16793.82;1.36;678.39;12375;12.375;12613.9;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 051.LQ EXXONMOBIL LD 051.LQ BACTH NO. 021710006A POLIETILENO DE BAJA DENSIDAD EN 495 SACOS DE PLASTICO DE 25 KG C/U;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 051.LQ EXXONMOBIL LD 051.LQ BACTH NO. 021710006A POLIETILENO DE BAJA DENSIDAD EN 495 SACOS DE PLASTICO DE 25 KG C/U
118-037147;0003;25/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;00116-18;SMLU5099566A;HOUSTON;Estados Unidos;Estados Unidos;74250;UNIDAD;74250;KILOGRAMO;0;SAC;88821.91;1.2;93997.02;1.27;4064.84;74250;74.25;75580.79;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;COPOLIMEROS DE ETILENO, EXXONMOBIL, LL 1002.80 EXXONMOBIL LL 1002.80 BATCH NO. 4A1708123A, 4A1711020A COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 2970 SACOS DE PLASTICO DE 25 KG C/U;COPOLIMEROS DE ETILENO, EXXONMOBIL, LL 1002.80 EXXONMOBIL LL 1002.80 BATCH NO. 4A1708123A, 4A1711020A COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 2970 SACOS DE PLASTICO DE 25 KG C/U
118-037147;0004;25/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;00116-18;SMLU5099566A;HOUSTON;Estados Unidos;Estados Unidos;24750;UNIDAD;24750;KILOGRAMO;0;SAC;31294.25;1.26;33036.41;1.33;1350.99;24750;24.75;25120.21;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 105.BR EXXONMOBIL LD 105.BR BATCH NO. 517102402B POLIETILENO DE BAJA DENSIDAD EN 990 SACOS DE PLASTICO DE 25 KG C/U;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 105.BR EXXONMOBIL LD 105.BR BATCH NO. 517102402B POLIETILENO DE BAJA DENSIDAD EN 990 SACOS DE PLASTICO DE 25 KG C/U
118-037151;0001;25/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39014000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;00116-18;SMLU5099629A;HOUSTON;Estados Unidos;Estados Unidos;23375;UNIDAD;23375;KILOGRAMO;8415;SAC;27695.11;1.18;29377.92;1.26;1336.63;23375;23.375;23748.71;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;COPOLIMEROS DE ETILENO, EXXONMOBIL, LL 1002.80 EXXONMOBIL LL 1002.80 BATCH NO. 4A1711020A COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 935 SACOS DE PLASTICO DE 25 KG C/U;COPOLIMEROS DE ETILENO, EXXONMOBIL, LL 1002.80 EXXONMOBIL LL 1002.80 BATCH NO. 4A1711020A COPOLIMEROS DE ETILENO-ALFA-OLEFINA EN 935 SACOS DE PLASTICO DE 25 KG C/U
118-037151;0002;25/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;00116-18;SMLU5099629A;HOUSTON;Estados Unidos;Estados Unidos;187000;UNIDAD;187000;KILOGRAMO;0;SAC;221554.63;1.18;235023.42;1.26;10699.36;187000;187;190101.28;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;POLIETILENO DE ALTA DENSIDAD, EXXONMOBIL, HD 7960.13 EXXONMOBIL HD 7960.13 BATCH NO. M17125020B,M17125020A,M17125021B,M17125023A,M17125025A,M17125022B POLIETILENO DE ALTA DENSIDAD EN 7480 SACOS DE PLASTICO DE 25 KG C/U;POLIETILENO DE ALTA DENSIDAD, EXXONMOBIL, HD 7960.13 EXXONMOBIL HD 7960.13 BATCH NO. M17125020B,M17125020A,M17125021B,M17125023A,M17125025A,M17125022B POLIETILENO DE ALTA DENSIDAD EN 7480 SACOS DE PLA
118-037415;0001;25/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;00116-18;SMLU5099627A;HOUSTON;Estados Unidos;Estados Unidos;49500;UNIDAD;49500;KILOGRAMO;3960;SAC;58573;1.18;62013.16;1.25;2708;49500;49.5;50235;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 051.LQ EXXONMOBIL LD 051.LQ BATCH NO. 021711064A POLIETILENO DE BAJA DENSIDAD EN 1980 SACOS DE PLASTICO DE 25 KG C/U;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 051.LQ EXXONMOBIL LD 051.LQ BATCH NO. 021711064A POLIETILENO DE BAJA DENSIDAD EN 1980 SACOS DE PLASTICO DE 25 KG C/U
118-037415;0002;25/01/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;00116-18;SMLU5099627A;HOUSTON;Estados Unidos;Estados Unidos;49500;UNIDAD;49500;KILOGRAMO;0;SAC;58573;1.18;62013.16;1.25;2708;49500;49.5;50235;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD160AT EXXONMOBIL LD160AT BATCH NO. 517071802A, 517101401B POLIETILENO DE BAJA DENSIDAD EN 1980 SACOS DE PLASTICO DE 25 KG C/U;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD160AT EXXONMOBIL LD160AT BATCH NO. 517071802A, 517101401B POLIETILENO DE BAJA DENSIDAD EN 1980 SACOS DE PLASTICO DE 25 KG C/U
118-070781;0001;19/02/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;00414-18;SMLU5125862A;HOUSTON;Estados Unidos;Estados Unidos;99000;UNIDAD;99000;KILOGRAMO;3960;SAC;117146;1.18;124026.32;1.25;5416;99000;99;101020;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;POLIETILENO DE ALTA DENSIDAD, EXXONMOBIL, HD 7960.13 EXXONMOBIL HD 7960.13 POLIETILENO DE ALTA DENSIDAD EN 3960 SACOS DE 25 KG C/U;POLIETILENO DE ALTA DENSIDAD, EXXONMOBIL, HD 7960.13 EXXONMOBIL HD 7960.13 POLIETILENO DE ALTA DENSIDAD EN 3960 SACOS DE 25 KG C/U
118-070955;0001;19/02/2018;2018;CHANNEL PRIME ALLIANCE DE PERU S.A.C.;4  20545537738;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;00414-18;SMLU5125976A;HOUSTON;Estados Unidos;Estados Unidos;24750;UNIDAD;24750;KILOGRAMO;6930;SAC;29286.5;1.18;31006.58;1.25;1354;24750;24.75;25255;CHANNEL PRIME ALLIANCE INTERNATIONAL;No disponible;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 051.LQ EXXONMOBIL LD 051.LQ POLIETILENO DE BAJA DENSIDAD EN 990 SACOS DE PLASTICO DE 25 KG C/U;POLIETILENO DE BAJA DENSIDAD, EXXONMOBIL, LD 051.LQ EXXONMOBIL LD 051.LQ POLIETILENO DE BAJA DENSIDAD EN 990 SACOS DE PLASTICO DE 25 KG C/U
