DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN Netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-269542;0005;20/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32062000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01877-17;HLCUBO2170704862;CARTAGENA;Colômbia;Colômbia;500;UNIDAD;500;KILOGRAMO;0;PAL;1438.2;2.88;1450.01;2.9;11.45;500;0.5;508.18;COMPOUNDING AND MASTERBATCHING;Não disponível;MASTERBATCH,,,  733-1AB DE :, ;MASTERBATCH,ESENTTIA,S/M, COMASTER 733-1AB EN BOLSAS DE 25 KILOS USO:RESINA BASE,  PARA DAR COLOR A PIEZAS PLASTICAS
118-269542;0006;20/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32062000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01877-17;HLCUBO2170704862;CARTAGENA;Colômbia;Colômbia;3000;UNIDAD;3000;KILOGRAMO;0;PAL;5629.94;1.88;5700.06;1.9;68.7;3000;3;3049.12;COMPOUNDING AND MASTERBATCHING;Não disponível;MASTERBATCH,,,  735-1AB DE :, ;MASTERBATCH,ESENTTIA,S/M, COMASTER 735-1AB EN BOLSAS DE 25 KILOS USO:RESINA BASE,  PARA DAR COLOR A PIEZAS PLASTICAS
118-269542;0007;20/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32062000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01877-17;HLCUBO2170704862;CARTAGENA;Colômbia;Colômbia;1000;UNIDAD;1000;KILOGRAMO;0;PAL;2316.54;2.32;2340.02;2.34;22.9;1000;1;1016.37;COMPOUNDING AND MASTERBATCHING;Não disponível;MASTERBATCH,,,  666-7BA DE :, ;MASTERBATCH,ESENTTIA,S/M, COMASTER 666-7BA EN BOLSAS DE 25 KILOS USO:RESINA BASE,  PARA DAR COLOR A PIEZAS PLASTICAS
118-269542;0008;20/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32062000;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01877-17;HLCUBO2170704862;CARTAGENA;Colômbia;Colômbia;1200;UNIDAD;1200;KILOGRAMO;0;PAL;2132.01;1.78;2160.02;1.8;27.48;1200;1.2;1219.64;COMPOUNDING AND MASTERBATCHING;Não disponível;MASTERBATCH,,,  735-1NT DE :, ;MASTERBATCH,ESENTTIA,S/M, COMASTER 735-1NT EN BOLSAS DE 25 KILOS USO:RESINA BASE,  PARA DAR COLOR A PIEZAS PLASTICAS
118-269542;0009;20/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;38249999;MARITIMA DEL CALLAO;MARITIMO;UNIMAR S A;01877-17;HLCUBO2170704862;CARTAGENA;Colômbia;Colômbia;10000;UNIDAD;10000;KILOGRAMO;0;PAL;6969.41;0.7;7200.17;0.72;229;10000;10;10163.74;COMPOUNDING AND MASTERBATCHING;Não disponível;ANTIFRIBILANTE,,,  707-8NT DE :  DE DE RAFIA  ;ANTIFRIBILANTE,ESENTTIA,S/M, COMASTER 707-8NT EN BOLSAS DE 25 KILOS USO:PARA FABRICACION DE BOLSAS DE RAFIA USO INDUSTRIAL
118-285325;0001;27/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39019010;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;01858-17;MSCUZX190607;JUBAIL;Arábia Saudita;Colômbia;24750;UNIDAD;24750;KILOGRAMO;990;BG;26852.82;1.08;28710;1.16;1850;24750;24.75;25240;SABIC AMERICAS INC;Não disponível;POLIETILENO DE BAJA DENSIDAD,,218WJ, LLDPE  218WJ DE : ;POLIETILENO DE BAJA DENSIDAD,S/M,218WJ, LLDPE SABIC 218WJ EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-286441;0001;27/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;01885-17;HLCUBO2170711151;CARTAGENA;Colômbia;Colômbia;14000;UNIDAD;14000;KILOGRAMO;54;BUL;15784.87;1.13;16100;1.15;311.11;14000;14;14266.98;POLIPROPILENO DEL CARIBE S.A.;Não disponível;HOMOPOLIMERO,,20H10NA, HOMOPOLIMERO 20H10NA DE : ;HOMOPOLIMERO,ESENTTIA,20H10NA, HOMOPOLIMERO 20H10NA EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-286441;0002;27/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;01885-17;HLCUBO2170711151;CARTAGENA;Colômbia;Colômbia;5000;UNIDAD;5000;KILOGRAMO;0;BUL;6137.33;1.23;6250;1.25;111.11;5000;5;5095.35;POLIPROPILENO DEL CARIBE S.A.;Não disponível;COPOLIMERO,,R. 10R10C, COPOLIMERO R. 10R10C DE : ;COPOLIMERO,ESENTTIA,R. 10R10C, COPOLIMERO R. 10R10C EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-286441;0003;27/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;01885-17;HLCUBO2170711151;CARTAGENA;Colômbia;Colômbia;7000;UNIDAD;7000;KILOGRAMO;0;BUL;8242.34;1.18;8399.99;1.2;155.55;7000;7;7133.49;POLIPROPILENO DEL CARIBE S.A.;Não disponível;COPOLIMERO,,I. 05C05, COPOLIMERO I. 05C05 DE : ;COPOLIMERO,ESENTTIA,I. 05C05, COPOLIMERO I. 05C05 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-286441;0004;27/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;01885-17;HLCUBO2170711151;CARTAGENA;Colômbia;Colômbia;10000;UNIDAD;10000;KILOGRAMO;0;BUL;11774.78;1.18;12000;1.2;222.22;10000;10;10190.7;POLIPROPILENO DEL CARIBE S.A.;Não disponível;COPOLIMERO,,I. 12C20, COPOLIMERO I. 12C20 DE : ;COPOLIMERO,ESENTTIA,I. 12C20, COPOLIMERO I. 12C20 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-286441;0005;27/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;01885-17;HLCUBO2170711151;CARTAGENA;Colômbia;Colômbia;5000;UNIDAD;5000;KILOGRAMO;0;BUL;5937.38;1.19;6050;1.21;111.11;5000;5;5095.35;POLIPROPILENO DEL CARIBE S.A.;Não disponível;COPOLIMERO,,I. 20C65NA, COPOLIMERO I. 25C35-EC DE : ;COPOLIMERO,ESENTTIA,I. 20C65NA, COPOLIMERO I. 25C35-EC EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-286441;0006;27/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;01885-17;HLCUBO2170711151;CARTAGENA;Colômbia;Colômbia;20000;UNIDAD;20000;KILOGRAMO;0;BUL;22749.76;1.14;23199.99;1.16;444.44;20000;20;20381.4;POLIPROPILENO DEL CARIBE S.A.;Não disponível;HOMOPOLIMERO,,08H85DB-BC, HOMOPOLIMERO 08H85DB-BC DE : ;HOMOPOLIMERO,ESENTTIA,08H85DB-BC, HOMOPOLIMERO 08H85DB-BC EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-286441;0007;27/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;01885-17;HLCUBO2170711151;CARTAGENA;Colômbia;Colômbia;20000;UNIDAD;20000;KILOGRAMO;0;BUL;22549.81;1.13;22999.99;1.15;444.44;20000;20;20381.4;POLIPROPILENO DEL CARIBE S.A.;Não disponível;HOMOPOLIMERO,,05H82-AV, HOMOPOLIMERO 05H82-AV DE : ;HOMOPOLIMERO,ESENTTIA,05H82-AV, HOMOPOLIMERO 05H82-AV EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-286473;0001;27/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;01885-17;HLCUHOU170674567;HOUSTON;Estados Unidos;Colômbia;42500;UNIDAD;42500;KILOGRAMO;1700;BG;46508.78;1.09;49025;1.15;2504;42500;42.5;42670;VINMAR INTERNATIONAL LTD.;Não disponível;POLIETILENO DE ALTA DENSIDAD,,E-924, HDPE FORMOLENE E-924 DE : ;POLIETILENO DE ALTA DENSIDAD,S/M,E-924, HDPE FORMOLENE E-924 EN BOLSAS DE 25 KG USO:USO INDUSTRIAL
118-286556;0001;27/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;38249999;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;01885-17;HLCUBO2170709866;CARTAGENA;Colômbia;Colômbia;12000;UNIDAD;12000;KILOGRAMO;17;PAL;8371.42;0.7;8639.99;0.72;266.42;12000;12;12191.82;COMPOUNDING AND MASTERBATCHING;Não disponível;ANTIFRIBILANTE,COMAI,,  707-8NT DE :  DE DE RAFIA  ;ANTIFRIBILANTE,COMAI,S/M, COMASTER 707-8NT EN BOLSAS DE 25 KILOS USO:PARA FABRICACION DE BOLSAS DE RAFIA USO INDUSTRIAL
118-286556;0002;27/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32062000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;01885-17;HLCUBO2170709866;CARTAGENA;Colômbia;Colômbia;5000;UNIDAD;5000;KILOGRAMO;0;PAL;6387.37;1.28;6500.01;1.3;111;5000;5;5079.92;COMPOUNDING AND MASTERBATCHING;Não disponível;MASTERBATCH,COMAI,,  112-3BL DE :, ;MASTERBATCH,COMAI,S/M, COMASTER 112-3BL EN BOLSAS DE 25 KILOS USO:RESINA BASE,  PARA DAR COLOR A PIEZAS PLASTICAS
118-286556;0003;27/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32062000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;01885-17;HLCUBO2170709866;CARTAGENA;Colômbia;Colômbia;10000;UNIDAD;10000;KILOGRAMO;0;PAL;6476.31;0.65;6699.98;0.67;222.01;10000;10;10159.85;COMPOUNDING AND MASTERBATCHING;Não disponível;MASTERBATCH,COMAI,,  750-9NT DE :, ;MASTERBATCH,COMAI,S/M, COMASTER 750-9NT EN BOLSAS DE 25 KILOS USO:RESINA BASE,  PARA DAR COLOR A PIEZAS PLASTICAS
118-286556;0004;27/07/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;32062000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;01885-17;HLCUBO2170709866;CARTAGENA;Colômbia;Colômbia;25;UNIDAD;25;KILOGRAMO;0;PAL;101.92;4.08;102.49;4.1;0.55;25;0.025;25.4;COMPOUNDING AND MASTERBATCHING;Não disponível;MASTERBATCH,COMAI,,  35197VEPE :, ;MASTERBATCH,COMAI,S/M, COLORMAST 35197VEPE 25 KG POR BOLSA USO:RESINA BASE,  PARA DAR COLOR A PIEZAS PLASTICAS
118-293188;0001;02/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02025-17;HLCUBO2170716312;CARTAGENA;Colômbia;Colômbia;10000;UNIDAD;10000;KILOGRAMO;72;BG;11374.88;1.14;11599.99;1.16;222.22;10000;10;10190.7;POLIPROPILENO DEL CARIBE S.A.;Não disponível;HOMOPOLIMERO,,03H83, HOMOPOLIMERO 03H83 DE : ;HOMOPOLIMERO,ESENTTIA,03H83, HOMOPOLIMERO 03H83 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-293188;0002;02/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02025-17;HLCUBO2170716312;CARTAGENA;Colômbia;Colômbia;20000;UNIDAD;20000;KILOGRAMO;0;BG;22549.81;1.13;22999.99;1.15;444.44;20000;20;20381.4;POLIPROPILENO DEL CARIBE S.A.;Não disponível;HOMOPOLIMERO,,11H01A, HOMOPOLIMERO 11H01A DE : ;HOMOPOLIMERO,ESENTTIA,11H01A, HOMOPOLIMERO 11H01A EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-293188;0003;02/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02025-17;HLCUBO2170716312;CARTAGENA;Colômbia;Colômbia;11000;UNIDAD;11000;KILOGRAMO;0;BG;12402.4;1.13;12650;1.15;244.44;11000;11;11209.77;POLIPROPILENO DEL CARIBE S.A.;Não disponível;HOMOPOLIMERO,,20H10NA, HOMOPOLIMERO 20H10NA DE : ;HOMOPOLIMERO,ESENTTIA,20H10NA, HOMOPOLIMERO 20H10NA EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-293188;0004;02/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02025-17;HLCUBO2170716312;CARTAGENA;Colômbia;Colômbia;14000;UNIDAD;14000;KILOGRAMO;0;BG;17464.45;1.25;17780.01;1.27;311.11;14000;14;14266.98;POLIPROPILENO DEL CARIBE S.A.;Não disponível;COPOLIMERO,,R. 07R87DB, COPOLIMERO R. 07R87DB DE : ;COPOLIMERO,ESENTTIA,R. 07R87DB, COPOLIMERO R. 07R87DB EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-293188;0005;02/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02025-17;HLCUBO2170716312;CARTAGENA;Colômbia;Colômbia;10000;UNIDAD;10000;KILOGRAMO;0;BG;11274.91;1.13;11500;1.15;222.22;10000;10;10190.7;POLIPROPILENO DEL CARIBE S.A.;Não disponível;HOMOPOLIMERO,,40H92, HOMOPOLIMERO 40H92 DE : ;HOMOPOLIMERO,ESENTTIA,40H92, HOMOPOLIMERO 40H92 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-293188;0006;02/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02025-17;HLCUBO2170716312;CARTAGENA;Colômbia;Colômbia;8000;UNIDAD;8000;KILOGRAMO;0;BG;9419.81;1.18;9599.98;1.2;177.77;8000;8;8152.56;POLIPROPILENO DEL CARIBE S.A.;Não disponível;COPOLIMERO,,I. 05C05, COPOLIMERO I. 05C05 DE : ;COPOLIMERO,ESENTTIA,I. 05C05, COPOLIMERO I. 05C05 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-293188;0007;02/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02025-17;HLCUBO2170716312;CARTAGENA;Colômbia;Colômbia;10000;UNIDAD;10000;KILOGRAMO;0;BG;11774.78;1.18;12000;1.2;222.22;10000;10;10190.7;POLIPROPILENO DEL CARIBE S.A.;Não disponível;COPOLIMERO,,I. 12C20, COPOLIMERO I. 12C20 DE : ;COPOLIMERO,ESENTTIA,I. 12C20, COPOLIMERO I. 12C20 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-293188;0008;02/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02025-17;HLCUBO2170716312;CARTAGENA;Colômbia;Colômbia;25000;UNIDAD;25000;KILOGRAMO;0;BG;28437.19;1.14;28999.98;1.16;555.55;25000;25;25476.75;POLIPROPILENO DEL CARIBE S.A.;Não disponível;HOMOPOLIMERO,,20H92N, HOMOPOLIMERO 20H92N DE : ;HOMOPOLIMERO,ESENTTIA,20H92N, HOMOPOLIMERO 20H92N EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-293202;0001;02/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02025-17;HLCUBO2170715280;CARTAGENA;Colômbia;Colômbia;20000;UNIDAD;20000;KILOGRAMO;72;BG;22549.81;1.13;22999.99;1.15;444.44;20000;20;20381.4;POLIPROPILENO DEL CARIBE S.A.;Não disponível;HOMOPOLIMERO,,20H10NA, HOMOPOLIMERO 20H10NA DE : ;HOMOPOLIMERO,ESENTTIA,20H10NA, HOMOPOLIMERO 20H10NA EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-293202;0002;02/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02025-17;HLCUBO2170715280;CARTAGENA;Colômbia;Colômbia;18000;UNIDAD;18000;KILOGRAMO;0;BG;20474.78;1.14;20880;1.16;400;18000;18;18343.26;POLIPROPILENO DEL CARIBE S.A.;Não disponível;HOMOPOLIMERO,,08H85DB-BC, HOMOPOLIMERO 08H85DB-BC DE : ;HOMOPOLIMERO,ESENTTIA,08H85DB-BC, HOMOPOLIMERO 08H85DB-BC EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-293202;0003;02/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02025-17;HLCUBO2170715280;CARTAGENA;Colômbia;Colômbia;70000;UNIDAD;70000;KILOGRAMO;0;BG;78924.32;1.13;80499.99;1.15;1555.55;70000;70;71334.9;POLIPROPILENO DEL CARIBE S.A.;Não disponível;HOMOPOLIMERO,,05H82-AV, HOMOPOLIMERO 05H82-AV DE : ;HOMOPOLIMERO,ESENTTIA,05H82-AV, HOMOPOLIMERO 05H82-AV EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-301773;0001;08/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39019010;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01970-17;MAEUR88291179;JUBAIL;Arábia Saudita;Colômbia;24750;UNIDAD;24750;KILOGRAMO;990;BG;27292.82;1.1;28840;1.17;1540;24750;24.75;25230;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;Não disponível;POLIETILENO DE BAJA DENSIDAD,,118NJ, LLDPE  118NJ DE : ;POLIETILENO DE BAJA DENSIDAD,S/M,118NJ, LLDPE SABIC 118NJ EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-304086;0001;09/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING C;02062-17;MSCUFL835706;HOUSTON;Estados Unidos;Colômbia;70125;UNIDAD;70125;KILOGRAMO;2805;BG;85136.49;1.21;89058.75;1.27;3900;70125;70.125;70405.5;VINMAR INTERNATIONAL LTD.;Não disponível;POLIETILENO DE BAJA DENSIDAD,,LD4083, LDPE  LD4083 DE : ;POLIETILENO DE BAJA DENSIDAD,S/M,LD4083, LDPE CYNPOL LD4083 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-307893;0001;11/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39019010;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;02101-17;MAEUR88297780;SAJBI;Arábia Saudita;Colômbia;49500;UNIDAD;49500;KILOGRAMO;1980;BG;55065.52;1.11;58120;1.17;3040;49500;49.5;49698;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;Não disponível;POLIETILENO DE BAJA DENSIDAD,,118WJ, LLDPE  118WJ DE : ;POLIETILENO DE BAJA DENSIDAD,S/M,118WJ, LLDPE SABIC 118WJ EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-313299;0001;16/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;02123-17;HLCUBO2170803813;CARTAGENA;Colômbia;Colômbia;19000;UNIDAD;19000;KILOGRAMO;90;BUL;21401.91;1.13;21829.58;1.15;422.22;19000;19;19362.33;POLIPROPILENO DEL CARIBE S.A.;Não disponível;HOMOPOLIMERO,,11H01A, HOMOPOLIMERO 11H01A DE : ;HOMOPOLIMERO,ESENTTIA,11H01A, HOMOPOLIMERO 11H01A EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-313299;0002;16/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;02123-17;HLCUBO2170803813;CARTAGENA;Colômbia;Colômbia;18000;UNIDAD;18000;KILOGRAMO;0;BUL;21192.14;1.18;21597.53;1.2;400;18000;18;18343.26;POLIPROPILENO DEL CARIBE S.A.;Não disponível;COPOLIMERO,,I. 01C25, COPOLIMERO I. 01C25 DE : ;COPOLIMERO,ESENTTIA,I. 01C25, COPOLIMERO I. 01C25 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-313299;0003;16/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;02123-17;HLCUBO2170803813;CARTAGENA;Colômbia;Colômbia;5000;UNIDAD;5000;KILOGRAMO;0;BUL;6395.96;1.28;6508.69;1.3;111.11;5000;5;5095.35;POLIPROPILENO DEL CARIBE S.A.;Não disponível;HOMOPOLIMERO,,112-3BL,  112-3BL DE :, ;HOMOPOLIMERO,ESENTTIA,112-3BL, COMASTER 112-3BL EN BOLSAS DE 25 KILOS USO:RESINA BASE,  PARA DAR COLOR A PIEZAS PLASTICAS
118-313299;0004;16/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;02123-17;HLCUBO2170803813;CARTAGENA;Colômbia;Colômbia;6000;UNIDAD;6000;KILOGRAMO;0;BUL;7369.6;1.23;7504.8;1.25;133.33;6000;6;6114.42;POLIPROPILENO DEL CARIBE S.A.;Não disponível;COPOLIMERO,,R. 02R01CA-1, COPOLIMERO R. 02R01CA-1 DE : ;COPOLIMERO,ESENTTIA,R. 02R01CA-1, COPOLIMERO R. 02R01CA-1 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-313299;0005;16/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;02123-17;HLCUBO2170803813;CARTAGENA;Colômbia;Colômbia;19000;UNIDAD;19000;KILOGRAMO;0;BUL;21401.91;1.13;21829.58;1.15;422.22;19000;19;19362.33;POLIPROPILENO DEL CARIBE S.A.;Não disponível;HOMOPOLIMERO,,40H92, HOMOPOLIMERO 40H92 DE : ;HOMOPOLIMERO,ESENTTIA,40H92, HOMOPOLIMERO 40H92 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-313299;0006;16/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;02123-17;HLCUBO2170803813;CARTAGENA;Colômbia;Colômbia;8000;UNIDAD;8000;KILOGRAMO;0;BUL;9826.13;1.23;10006.4;1.25;177.77;8000;8;8152.56;POLIPROPILENO DEL CARIBE S.A.;Não disponível;COPOLIMERO,,R. 01R25, COPOLIMERO R. 01R25 DE : ;COPOLIMERO,ESENTTIA,R. 01R25, COPOLIMERO R. 01R25 EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
118-313299;0007;16/08/2017;2017;ESENTTIA RESINAS DEL PERU S.A.C;4  20601762073;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;COSMOS AGENCIA MARITIMA;02123-17;HLCUBO2170803813;CARTAGENA;Colômbia;Colômbia;13000;UNIDAD;13000;KILOGRAMO;0;BUL;15437.84;1.19;15730.65;1.21;288.88;13000;13;13247.91;POLIPROPILENO DEL CARIBE S.A.;Não disponível;COPOLIMERO,,I. 16C12NA, COPOLIMERO I. 16C12NA DE : ;COPOLIMERO,ESENTTIA,I. 16C12NA, COPOLIMERO I. 16C12NA EN BOLSAS DE 25 KILOS USO:USO INDUSTRIAL
