DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-152490;0001;14/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00998-20;HLCUDM2200106036;SHANGHAI;Arábia Saudita;Estados Unidos;49.5;TM;49500;KILOGRAMO;0;Não disponível;38546.64;778.72;42138.11;851.27;3528.36;49500;49.5;50590;SABIC AMERICAS INC.;SABIC;POLIPROPILENO. SABIC. 506P EN SACOS DE 25 KG. C/U. = 1980 SACOS  POLYPROPYLENE PP 506P 148;POLIPROPILENO. SABIC. 506P EN SACOS DE 25 KG. C/U. = 1980 SACOS  POLYPROPYLENE PP 506P 148
118-153676;0002;15/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01041-20;MEDUUS937826;HOUSTON;Estados Unidos;Estados Unidos;29.22;TM;29225;KILOGRAMO;0;Não disponível;29828.98;1020.84;31671.23;1083.89;1794.9;29225;29.225;29705.99;MONTACHEM INTERNATIONAL INC;MONTACHEM;POLIETILENO DE BAJA DENSIDAD. MONTACHEM. 2001 POLIETILENO DE BAJA DENSIDAD  LOW DENSITY POLYETHYLENE EXTRUSION LDPE 2001 EN SACOS DE 25 KG CADA UNO;POLIETILENO DE BAJA DENSIDAD. MONTACHEM. 2001 POLIETILENO DE BAJA DENSIDAD  LOW DENSITY POLYETHYLENE EXTRUSION LDPE 2001 EN SACOS DE 25 KG CADA UNO
118-153676;0001;15/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01041-20;MEDUUS937826;HOUSTON;Estados Unidos;Estados Unidos;12.52;TM;12525;KILOGRAMO;0;Não disponível;12783.85;1021.07;13573.38;1084.14;769.24;12525;12.525;12731.14;MONTACHEM INTERNATIONAL INC;MONTACHEM;POLIETILENO DE BAJA DENSIDAD. MONTACHEM. 2001 POLIETILENO DE BAJA DENSIDAD  LOW DENSITY POLYETHYLENE EXTRUSION LDPE 2001 EN SACOS DE 25 KG CADA UNO;POLIETILENO DE BAJA DENSIDAD. MONTACHEM. 2001 POLIETILENO DE BAJA DENSIDAD  LOW DENSITY POLYETHYLENE EXTRUSION LDPE 2001 EN SACOS DE 25 KG CADA UNO
118-153676;0003;15/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01041-20;MEDUUS937826;HOUSTON;Estados Unidos;Estados Unidos;6.25;TM;6250;KILOGRAMO;0;Não disponível;6379.16;1020.67;6773.14;1083.7;383.85;6250;6.25;6352.86;MONTACHEM INTERNATIONAL INC;MONTACHEM;POLIETILENO DE BAJA DENSIDAD. MONTACHEM. 2001 POLIETILENO DE BAJA DENSIDAD  LOW DENSITY POLYETHYLENE EXTRUSION LDPE 2001 EN SACOS DE 25 KG CADA UNO;POLIETILENO DE BAJA DENSIDAD. MONTACHEM. 2001 POLIETILENO DE BAJA DENSIDAD  LOW DENSITY POLYETHYLENE EXTRUSION LDPE 2001 EN SACOS DE 25 KG CADA UNO
118-158045;0001;21/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01058-20;HLCUBSC2004AZBO7;HOUSTON;Estados Unidos;Estados Unidos;140250;KG;140250;KILOGRAMO;0;Não disponível;111742.5;0.8;119391.32;0.85;7470;140250;140.25;142470;GEOCHEM INTERNATIONAL;ALATHON;POLIETILENO DE ALTA DENSIDAD. ALATHON. L5005 HDPE L5005  POLIETILENO DE ALTA DENSIDAD EN 5610 SACOS DE PLASTICO DE 25 KG;POLIETILENO DE ALTA DENSIDAD. ALATHON. L5005 HDPE L5005  POLIETILENO DE ALTA DENSIDAD EN 5610 SACOS DE PLASTICO DE 25 KG
118-159520;0001;22/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PER;01095-20;SMLU6123104A;GUAYAQUIL;Estados Unidos;Estados Unidos;173250;KG;173250;KILOGRAMO;0;Não disponível;179663.75;1.04;189993.31;1.1;10045;173250;173.25;175790;MUEHLSTEIN INTERNATIONAL;CERTENE;POLIETILENO DE BAJA DENSIDAD. CERTENE. LDF-0221J EN SACOS DE PLASTICO DE 25 KG. C/U. = 6930 SACOS  POLIETILENO DE BAJA DENSIDAD CERTENE LDF-0221J;POLIETILENO DE BAJA DENSIDAD. CERTENE. LDF-0221J EN SACOS DE PLASTICO DE 25 KG. C/U. = 6930 SACOS  POLIETILENO DE BAJA DENSIDAD CERTENE LDF-0221J
118-159330;0001;22/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01080-20;NAM9249261A;HOUSTON;Estados Unidos;Alemanha;140.25;TM;140250;KILOGRAMO;0;Não disponível;139162.5;992.25;147483.39;1051.57;8100;140250;140.25;142570;UNITCARGO CONTAINER LINE. INC C/OJEBSEN & JESSEN C;S/M;POLIETILENO DE BAJA DENSIDAD. S/M. LD5001NN   POLIETILENO DE BAJA DENSIDAD JEB LD5001NN EN 5610 SACOS DE 25 KG CADA UNO;POLIETILENO DE BAJA DENSIDAD. S/M. LD5001NN   POLIETILENO DE BAJA DENSIDAD JEB LD5001NN EN 5610 SACOS DE 25 KG CADA UNO
118-158975;0001;22/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MERCATOR PERU - OPERADOR;01059-20;HLCURUH200201852;QINGDAO;Arábia Saudita;Estados Unidos;49.5;TM;49500;KILOGRAMO;0;Não disponível;31121.64;628.72;34701.98;701.05;3528.36;49500;49.5;50631;SABIC AMERICAS INC. 2500 CITY WEST;SABIC;POLIETILENO DE BAJA DENSIDAD. SABIC. M500026 LOTE: 0012471205 EN SACOS DE 25 KG. C/U. = 1980 SACOS LOW DENSITY POLYETHYLENE LLDPE M500026 148;POLIETILENO DE BAJA DENSIDAD. SABIC. M500026 LOTE: 0012471205 EN SACOS DE 25 KG. C/U. = 1980 SACOS LOW DENSITY POLYETHYLENE LLDPE M500026 148
118-160193;0001;25/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TERMINALES PORTUARIOS PER;01095-20;SMLU6123093A;GUAYAQUIL;Estados Unidos;Estados Unidos;198000;KG;198000;KILOGRAMO;0;Não disponível;192460;0.97;204245.91;1.03;11480;198000;198;200950;MUEHLSTEIN INTERNATIONAL;CERTENE;POLIETILENO DE BAJA DENSIDAD. CERTENE. LDF-221C EN SACOS DE PLASTICO DE 25 KG. C/U. = 7920 SACOS  POLIETILENO DE BAJA DENSIDAD CERTENE LDF-221C;POLIETILENO DE BAJA DENSIDAD. CERTENE. LDF-221C EN SACOS DE PLASTICO DE 25 KG. C/U. = 7920 SACOS  POLIETILENO DE BAJA DENSIDAD CERTENE LDF-221C
118-161278;0001;26/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01085-20;SMLU6133451A;MANZANILLO;Estados Unidos;Estados Unidos;173250;KG;173250;KILOGRAMO;0;Não disponível;164937.5;0.95;175244.97;1.01;10045;173250;173.25;176060;MUEHLSTEIN INTERNATIONAL;CERTENE;POLIETILENO DE BAJA DENSIDAD. CERTENE. LDF-0221J EN SACOS DE PLASTICO DE 25 KG. C/U. = 6930 SACOS  POLIETILENO DE BAJA DENSIDAD CERTENE LDF-0221J;POLIETILENO DE BAJA DENSIDAD. CERTENE. LDF-0221J EN SACOS DE PLASTICO DE 25 KG. C/U. = 6930 SACOS  POLIETILENO DE BAJA DENSIDAD CERTENE LDF-0221J
118-161295;0001;26/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01085-20;SMLU6133436A;MANZANILLO;Estados Unidos;Estados Unidos;173250;KG;173250;KILOGRAMO;0;Não disponível;164937.5;0.95;175244.97;1.01;10045;173250;173.25;175930;MUEHLSTEIN INTERNATIONAL;CERTENE;POLIETILENO DE BAJA DENSIDAD. CERTENE. LDF-0221J EN SACOS DE PLASTICO DE 25 KG. C/U. = 6930 SACOS  POLIETILENO DE BAJA DENSIDAD CERTENE LDF-0221J;POLIETILENO DE BAJA DENSIDAD. CERTENE. LDF-0221J EN SACOS DE PLASTICO DE 25 KG. C/U. = 6930 SACOS  POLIETILENO DE BAJA DENSIDAD CERTENE LDF-0221J
118-161640;0001;26/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;CITIKOLD DEL PERU S.A.C.;01085-20;SMLU6133447A;MANZANILLO;Estados Unidos;Estados Unidos;173250;KG;173250;KILOGRAMO;0;Não disponível;164937.5;0.95;175244.97;1.01;10045;173250;173.25;175970;MUEHLSTEIN INTERNATIONAL;CERTENE;POLIETILENO DE BAJA DENSIDAD. CERTENE. LDF-221C CERTENE LDF-221C  POLIETILENO DE BAJA DENSIDAD EN 6930 SACOS DE 25 KG CADA UNO;POLIETILENO DE BAJA DENSIDAD. CERTENE. LDF-221C CERTENE LDF-221C  POLIETILENO DE BAJA DENSIDAD EN 6930 SACOS DE 25 KG CADA UNO
118-161744;0002;26/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01136-20;MEDUUB015003;Não disponível;Estados Unidos;Estados Unidos;90.37;TM;90375;KILOGRAMO;0;Não disponível;92054.46;1018.64;97751.4;1081.68;5550.53;90375;90.375;91703.72;MONTACHEM INTERNATIONAL INC;MONTACHEM;POLIETILENO DE BAJA DENSIDAD. MONTACHEM. 2001 LOTE: 26C2001J EN SACOS DE DE 25 KG. C/U. = 3615 SACOS LOW DENSITY POLYETHYLENE EXTRUSION LDPE 2001;POLIETILENO DE BAJA DENSIDAD. MONTACHEM. 2001 LOTE: 26C2001J EN SACOS DE DE 25 KG. C/U. = 3615 SACOS LOW DENSITY POLYETHYLENE EXTRUSION LDPE 2001
118-161744;0003;26/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01136-20;MEDUUB015003;Não disponível;Estados Unidos;Estados Unidos;49.8;TM;49800;KILOGRAMO;0;Não disponível;50725.45;1018.58;53864.67;1081.62;3058.55;49800;49.8;50532.17;MONTACHEM INTERNATIONAL INC;MONTACHEM;POLIETILENO DE BAJA DENSIDAD. MONTACHEM. 2001 LOTE: 23C2001A EN SACOS DE DE 25 KG. C/U. = 1992 SACOS LOW DENSITY POLYETHYLENE EXTRUSION LDPE 2001;POLIETILENO DE BAJA DENSIDAD. MONTACHEM. 2001 LOTE: 23C2001A EN SACOS DE DE 25 KG. C/U. = 1992 SACOS LOW DENSITY POLYETHYLENE EXTRUSION LDPE 2001
118-161744;0001;26/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01136-20;MEDUUB015003;Não disponível;Estados Unidos;Estados Unidos;27.82;TM;27825;KILOGRAMO;0;Não disponível;28342.08;1018.77;30096.07;1081.81;1708.91;27825;27.825;28234.09;MONTACHEM INTERNATIONAL INC;MONTACHEM;POLIETILENO DE BAJA DENSIDAD. MONTACHEM. 2001 LOTE: 26C2001I EN SACOS DE DE 25 KG. C/U. = 1113 SACOS LOW DENSITY POLYETHYLENE EXTRUSION LDPE 2001;POLIETILENO DE BAJA DENSIDAD. MONTACHEM. 2001 LOTE: 26C2001I EN SACOS DE DE 25 KG. C/U. = 1113 SACOS LOW DENSITY POLYETHYLENE EXTRUSION LDPE 2001
118-162391;0001;27/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01163-20;NAM3860888B;HOUSTON;Estados Unidos;Estados Unidos;46750;KG;46750;KILOGRAMO;0;Não disponível;38730;0.83;41201.71;0.88;2410;46750;46.75;47702;GEOCHEM INTERNATIONAL1900 SUMMIT TOWER BLVDSUITE 9;ALATHON;POLIETILENO DE ALTA DENSIDAD. ALATHON. L5005 ALATHON L5005  POLIETILENO DE ALTA DENSIDAD EN 1870 SACOS DE 25 CADA UNO;POLIETILENO DE ALTA DENSIDAD. ALATHON. L5005 ALATHON L5005  POLIETILENO DE ALTA DENSIDAD EN 1870 SACOS DE 25 CADA UNO
118-163447;0001;28/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01163-20;NAM3860888A;HOUSTON;Estados Unidos;Estados Unidos;116875;KG;116875;KILOGRAMO;0;Não disponível;96825;0.83;103004.28;0.88;6025;116875;116.875;118770;GEOCHEM INTERNATIONAL1900 SUMMIT TOWER BLVDSUITE 9;ALATHON;POLIETILENO DE ALTA DENSIDAD. ALATHON. L5005 EN SACOS DE PLASTICO DE 25 KG. C/U. = 4675 SACOS  POLIETILENO DE ALTA DENSIDAD HDPE L5005;POLIETILENO DE ALTA DENSIDAD. ALATHON. L5005 EN SACOS DE PLASTICO DE 25 KG. C/U. = 4675 SACOS  POLIETILENO DE ALTA DENSIDAD HDPE L5005
118-164535;0001;29/05/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01163-20;NAM3846653B;HOUSTON;Estados Unidos;Estados Unidos;22000;KG;22000;KILOGRAMO;0;Não disponível;23270;1.06;24126.14;1.1;820;22000;22;22470;MUEHLSTEIN INTERNATIONAL10 WESTPORT ROADWILTON CON;CERTENE;POLIETILENO DE BAJA DENSIDAD. CERTENE. LDF-221C CERTENE LDF-221C  POLIETILENO DE BAJA DENSIDAD EN 880 SACOS DE 25 KG CADA UNO;POLIETILENO DE BAJA DENSIDAD. CERTENE. LDF-221C CERTENE LDF-221C  POLIETILENO DE BAJA DENSIDAD EN 880 SACOS DE 25 KG CADA UNO
118-166604;0004;2/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01136-20;MEDUUB066170;HOUSTON;Estados Unidos;Estados Unidos;88.22;TM;88225;KILOGRAMO;0;SAC;63139.69;715.71;68660.74;778.29;5418.48;88225;88.225;89672.02;MONTACHEM INTERNATIONAL INC;MONTACHEM;POLIETILENO DE ALTA DENSIDAD. MONTACHEM. E924 EN SACOS DE 25 KG  POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE EXTRUSION HDPE E924;POLIETILENO DE ALTA DENSIDAD. MONTACHEM. E924 EN SACOS DE 25 KG  POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE EXTRUSION HDPE E924
118-166604;0003;2/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01136-20;MEDUUB066170;HOUSTON;Estados Unidos;Estados Unidos;86.5;TM;86500;KILOGRAMO;0;SAC;61905.16;715.67;67318.26;778.25;5312.54;86500;86.5;87918.73;MONTACHEM INTERNATIONAL INC;MONTACHEM;POLIETILENO DE ALTA DENSIDAD. MONTACHEM. E924 EN SACOS DE 25 KG  POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE EXTRUSION HDPE E924;POLIETILENO DE ALTA DENSIDAD. MONTACHEM. E924 EN SACOS DE 25 KG  POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE EXTRUSION HDPE E924
118-166679;0003;2/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01136-20;MEDUUB065750;HOUSTON;Estados Unidos;Estados Unidos;78.87;TM;78875;KILOGRAMO;0;SAC;51945.76;658.63;56875.18;721.13;4844.24;78875;78.875;80162.69;MONTACHEM INTERNATIONAL INC;BUTENE;POLIETILENO DE BAJA DENSIDAD. BUTENE. LB1810E2 LOTE: 31C2017B EN SACOS DE DE 25 KG. C/U. = 3155 SACOS LINEAR LOW DENSITY POLYETHYLENE BUTENE EXTRUSION LDPE LB1810E2;POLIETILENO DE BAJA DENSIDAD. BUTENE. LB1810E2 LOTE: 31C2017B EN SACOS DE DE 25 KG. C/U. = 3155 SACOS LINEAR LOW DENSITY POLYETHYLENE BUTENE EXTRUSION LDPE LB1810E2
118-166679;0002;2/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01136-20;MEDUUB065750;HOUSTON;Estados Unidos;Estados Unidos;78.55;TM;78550;KILOGRAMO;0;SAC;51731.72;658.58;56640.83;721.08;4824.27;78550;78.55;79832.38;MONTACHEM INTERNATIONAL INC;BUTENE;POLIETILENO DE BAJA DENSIDAD. BUTENE. LB1810E2 LOTE: 31C2017C EN SACOS DE DE 25 KG. C/U. = 3142 SACOS LINEAR LOW DENSITY POLYETHYLENE BUTENE EXTRUSION LDPE LB1810E2;POLIETILENO DE BAJA DENSIDAD. BUTENE. LB1810E2 LOTE: 31C2017C EN SACOS DE DE 25 KG. C/U. = 3142 SACOS LINEAR LOW DENSITY POLYETHYLENE BUTENE EXTRUSION LDPE LB1810E2
118-166604;0001;2/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01136-20;MEDUUB066170;HOUSTON;Estados Unidos;Estados Unidos;70.67;TM;70675;KILOGRAMO;10560;SAC;50579.74;715.72;55002.53;778.3;4340.62;70675;70.675;71834.17;MONTACHEM INTERNATIONAL INC;MONTACHEM;POLIETILENO DE ALTA DENSIDAD. MONTACHEM. E924 EN SACOS DE 25 KG  POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE EXTRUSION HDPE E924;POLIETILENO DE ALTA DENSIDAD. MONTACHEM. E924 EN SACOS DE 25 KG  POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE EXTRUSION HDPE E924
118-166679;0001;2/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01136-20;MEDUUB065750;HOUSTON;Estados Unidos;Estados Unidos;60.05;TM;60050;KILOGRAMO;10560;SAC;39547.92;658.58;43300.85;721.08;3688.07;60050;60.05;61030.36;MONTACHEM INTERNATIONAL INC;BUTENE;POLIETILENO DE BAJA DENSIDAD. BUTENE. LB1810E2 LOTE: 31C2017D EN SACOS DE DE 25 KG. C/U. = 2402 SACOS LINEAR LOW DENSITY POLYETHYLENE BUTENE EXTRUSION LDPE LB1810E2;POLIETILENO DE BAJA DENSIDAD. BUTENE. LB1810E2 LOTE: 31C2017D EN SACOS DE DE 25 KG. C/U. = 2402 SACOS LINEAR LOW DENSITY POLYETHYLENE BUTENE EXTRUSION LDPE LB1810E2
118-166679;0004;2/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01136-20;MEDUUB065750;HOUSTON;Estados Unidos;Estados Unidos;46.52;TM;46525;KILOGRAMO;0;SAC;30640.59;658.65;33548.24;721.16;2857.41;46525;46.525;47284.55;MONTACHEM INTERNATIONAL INC;BUTENE;POLIETILENO DE BAJA DENSIDAD. BUTENE. LB1810E2 LOTE: 31C2017E EN SACOS DE DE 25 KG. C/U. = 1861 SACOS LINEAR LOW DENSITY POLYETHYLENE BUTENE EXTRUSION LDPE LB1810E2;POLIETILENO DE BAJA DENSIDAD. BUTENE. LB1810E2 LOTE: 31C2017E EN SACOS DE DE 25 KG. C/U. = 1861 SACOS LINEAR LOW DENSITY POLYETHYLENE BUTENE EXTRUSION LDPE LB1810E2
118-166604;0002;2/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01136-20;MEDUUB066170;HOUSTON;Estados Unidos;Estados Unidos;16.07;TM;16075;KILOGRAMO;0;SAC;11504.34;715.89;12510.3;778.49;987.27;16075;16.075;16338.65;MONTACHEM INTERNATIONAL INC;MONTACHEM;POLIETILENO DE ALTA DENSIDAD. MONTACHEM. E924 EN SACOS DE 25 KG  POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE EXTRUSION HDPE E924;POLIETILENO DE ALTA DENSIDAD. MONTACHEM. E924 EN SACOS DE 25 KG  POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE EXTRUSION HDPE E924
118-166604;0005;2/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01136-20;MEDUUB066170;HOUSTON;Estados Unidos;Estados Unidos;2.52;TM;2525;KILOGRAMO;0;SAC;1807.06;717.09;1965.07;779.79;155.07;2525;2.525;2566.41;MONTACHEM INTERNATIONAL INC;MONTACHEM;POLIETILENO DE ALTA DENSIDAD. MONTACHEM. E924 EN SACOS DE 25 KG  POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE EXTRUSION HDPE E924;POLIETILENO DE ALTA DENSIDAD. MONTACHEM. E924 EN SACOS DE 25 KG  POLIETILENO DE ALTA DENSIDAD HIGH DENSITY POLYETHYLENE EXTRUSION HDPE E924
118-169016;0002;4/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01199-20;MEDUUB125695;HOUSTON;Estados Unidos;Estados Unidos;78.87;TM;78875;KILOGRAMO;0;SAC;56316.75;714.05;61219.82;776.21;4811.37;78875;78.875;80110.7;MONTACHEM INTERNATIONAL INC;MONTACHEM;POLIETILENO DE ALTA DENSIDAD. MONTACHEM. E924 LOTE: 31C2022N EN SACOS DE 25 KG. C/U. = 3155 SACOS HIGH DENSITY POLYETHYLENE EXTRUSION HDPE E924 HDPE E924;POLIETILENO DE ALTA DENSIDAD. MONTACHEM. E924 LOTE: 31C2022N EN SACOS DE 25 KG. C/U. = 3155 SACOS HIGH DENSITY POLYETHYLENE EXTRUSION HDPE E924 HDPE E924
118-169051;0001;4/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01164-20;NAM3846653A;HOUSTON;Estados Unidos;Estados Unidos;66000;KG;66000;KILOGRAMO;2640;SAC;69810;1.06;72378.41;1.1;2460;66000;66;67820;MUEHLSTEIN INTERNATIONAL10 WESTPORT ROADWILTON CON;CERTENE;POLIETILENO DE BAJA DENSIDAD. CERTENE. LDF-221C EN SACOS DE PLASTICO DE 25 KG. C/U. = 2640 SACOS  POLIETILENO DE BAJA DENSIDAD CERTENE LDF-221C;POLIETILENO DE BAJA DENSIDAD. CERTENE. LDF-221C EN SACOS DE PLASTICO DE 25 KG. C/U. = 2640 SACOS  POLIETILENO DE BAJA DENSIDAD CERTENE LDF-221C
118-169016;0001;4/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01199-20;MEDUUB125695;HOUSTON;Estados Unidos;Estados Unidos;41.12;TM;41125;KILOGRAMO;4800;SAC;29363.25;714.09;31919.68;776.26;2508.62;41125;41.125;41769.29;MONTACHEM INTERNATIONAL INC;MONTACHEM;POLIETILENO DE ALTA DENSIDAD. MONTACHEM. E924 LOTE: 31C2022L EN SACOS DE 25 KG. C/U. = 1645 SACOS HIGH DENSITY POLYETHYLENE EXTRUSION HDPE E924 HDPE E924;POLIETILENO DE ALTA DENSIDAD. MONTACHEM. E924 LOTE: 31C2022L EN SACOS DE 25 KG. C/U. = 1645 SACOS HIGH DENSITY POLYETHYLENE EXTRUSION HDPE E924 HDPE E924
118-172122;0001;9/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01219-20;MAEUR02347725;JUBAIL;Arábia Saudita;Estados Unidos;222.75;TM;222750;KILOGRAMO;8910;SAC;127557.78;572.65;145094.96;651.38;17320;222750;222.75;227430;SABIC AMERICAS INC2500 CITY WEST BOULEVARDSUITE 65;SABIC;POLIETILENO LLDPE. SABIC. 118NJ LOTE: 0012679669. 0012713546. 0012779605. 0012801916 EN SACOS DE 25 KG. C/U. = 8910 SACOS LINEAR LOW DENSITY PE LLDPE 118NJ 148;POLIETILENO LLDPE. SABIC. 118NJ LOTE: 0012679669. 0012713546. 0012779605. 0012801916 EN SACOS DE 25 KG. C/U. = 8910 SACOS LINEAR LOW DENSITY PE LLDPE 118NJ 148
118-183698;0001;22/06/2020;2020;POLIMASTER S.A.C.;4  20380632943;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01253-20;MEDUDM149677;JUBAIL;Arábia Saudita;Estados Unidos;198;TM;198000;KILOGRAMO;7920;SAC;114396.52;577.76;129293.05;653;14703.48;198000;198;201040;SAUDI BASIC INDUSTRIES CORPORATION  SABIC;SABIC;POLIETILENO DE BAJA DENSIDAD, SABIC, 118WJ LLDPE 118WJ 148  POLIETILENO DE BAJA DENSIDAD EN 7920 SACOS DE 25 KG CADA UNO;POLIETILENO DE BAJA DENSIDAD, SABIC, 118WJ LLDPE 118WJ 148  POLIETILENO DE BAJA DENSIDAD EN 7920 SACOS DE 25 KG CADA UNO
