DUA;Item;Fecha;Año;Importador;RUC;Regimen;Código NCM;Aduana;Vía Transporte;Nombre Transportista;Manifiesto;Conocimiento;Puerto de Embarque;País de Origen;Pais de Procedencia;Cantidad Comercial;Unidad de Medida;Cant. VF;U.V.F.;Bultos;Tipo de Bulto;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitario;U$S Flete;Kgs. Netos;TN Netos;Kgs. Brutos;Proveedor;Marca;Descripción de Mercadería;Descripción para Filtro
118-041862;0001;02/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;OTROS;IAN TAYLOR PERU S.A.C;00234-21;HLCUSS5201242330;SANTOS;Brasil;No Declarado;4.75;TM;24750;KILOGRAMO;0;No disponible;33825.29;7121.11;35212.89;7413.24;1337.6;24750;24.75;5470;BRASKEM S.A.;No disponible;Polipropileno copolimero random. Braskem. S/M Polipropileno copolimero random 0 EN SACOS X 25KG C/U RP340S POLYPROPYLENE COPOLYMER RANDOM;Polipropileno copolimero random. Braskem. S/M Polipropileno copolimero random 0 EN SACOS X 25KG C/U RP340S POLYPROPYLENE COPOLYMER RANDOM
118-041981;0001;02/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;MEDITERRANEAN SHIPPING CO;00218-21;MEDUAL676445;EL DEKHEILA;Egipto;No Declarado;7;TM;27000;KILOGRAMO;0;No disponible;26945;3849.29;28045;4006.43;1050;27000;27;7490;SIDI KERIR PETROCHEMICALS COMPANY   SIDPEC;No disponible;Polietileno de alta densidad. S/M. S/M Polietileno de alta densidad 0 EN SACOS X 25KG C/U HD6070 UA HIGH DENSITY POLYETHYLENE;Polietileno de alta densidad. S/M. S/M Polietileno de alta densidad 0 EN SACOS X 25KG C/U HD6070 UA HIGH DENSITY POLYETHYLENE
118-042185;0001;02/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;OTROS;IAN TAYLOR PERU S.A.C;00234-21;SUDU61SSZ002876X;SANTOS;Brasil;No Declarado;4.75;TM;24750;KILOGRAMO;0;No disponible;31095.06;6546.33;32614.6;6866.23;1469.54;24750;24.75;5490;BRASKEM S.A.;No disponible;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M POLYPROPYLENE HOMOPOLYMER 0 EN SACOS DE 25 KG. C/U. = 990 SACOS H503;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M POLYPROPYLENE HOMOPOLYMER 0 EN SACOS DE 25 KG. C/U. = 990 SACOS H503
118-042186;0001;02/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;OTROS;IAN TAYLOR PERU S.A.C;00234-21;SUDU60SSZ177818X;RIO GRANDE;Brasil;No Declarado;4.75;TM;24750;KILOGRAMO;0;No disponible;23573.11;4962.76;24992.65;5261.61;1369.54;24750;24.75;5360;BRASKEM S.A.;No disponible;Polietileno lineal de baja densidad. Braskem. S/M LL4405S LINEAR LOW DENSITY WITH ADDITIVES 0 EN 990 BOLSAS X 25KG C/U LL4405S Linear Low density Polyethylene;Polietileno lineal de baja densidad. Braskem. S/M LL4405S LINEAR LOW DENSITY WITH ADDITIVES 0 EN 990 BOLSAS X 25KG C/U LL4405S Linear Low density Polyethylene
118-042215;0001;02/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;OTROS;IAN TAYLOR PERU S.A.C;00232-21;SEAU830206582;RIO DE JANEIRO;Brasil;No Declarado;4.75;TM;24750;KILOGRAMO;0;No disponible;31141.14;6556.03;32602.34;6863.65;1411.2;24750;24.75;5530;BRASKEM SARUA LEMOS MONTEIRO. 120BUTANTA - SAO PAU;No disponible;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M POLYPROPYLENE HOMOPOLYMER 0 EN SACOS DE 25 KG. C/U. = 990 SACOS PD943XP;POLIPROPILENO HOMOPOLIMERO. BRASKEM. S/M POLYPROPYLENE HOMOPOLYMER 0 EN SACOS DE 25 KG. C/U. = 990 SACOS PD943XP
118-042220;0001;02/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;TRABAJOS MARITIMOS S.A.;00191-21;HLCUBSC210154398;HOUSTON;Estados Unidos;No Declarado;0.12;TM;70125;KILOGRAMO;0;No disponible;72928.5;607737.5;75463.19;628859.92;2448;70125;70.125;1140;MTS LOGISTICS. INC. 5 WEST 37TH;No disponible;Polietileno de alta densidad. S/M. S/M Polietileno de alta densidad 0 BOLSAS X 25 KG C/U 950-EF High density Polyethylene;Polietileno de alta densidad. S/M. S/M Polietileno de alta densidad 0 BOLSAS X 25 KG C/U 950-EF High density Polyethylene
118-042398;0001;02/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;OTROS;IAN TAYLOR PERU S.A.C;00234-21;HLCUSS5201227353;SANTOS;Brasil;No Declarado;4.25;TM;74250;KILOGRAMO;0;No disponible;101475.87;23876.68;105449.95;24811.75;3853.6;74250;74.25;6610;BRASKEM S.A.;No disponible;Polipropileno copolimero random. Braskem. S/M Polipropileno copolimero random 0 EN SACOS X 25KG C/U RP340S POLYPROPYLENE COPOLYMER RANDOM;Polipropileno copolimero random. Braskem. S/M Polipropileno copolimero random 0 EN SACOS X 25KG C/U RP340S POLYPROPYLENE COPOLYMER RANDOM
118-049039;0001;08/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;OTROS;MEDITERRANEAN SHIPPING CO;00260-21;MEDUSA198838;SALVADOR;Brasil;No Declarado;4.75;TM;24750;KILOGRAMO;0;No disponible;30251.32;6368.7;31893.32;6714.38;1592;24750;24.75;5500;BRASKEM S.A.;No disponible;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M POLIETILENO DE BAJA DENSIDAD 0 EN SACOS X 25KG C/U LD7000A LOW DENSITY POLYETHYLENE;POLIETILENO DE BAJA DENSIDAD. BRASKEM. S/M POLIETILENO DE BAJA DENSIDAD 0 EN SACOS X 25KG C/U LD7000A LOW DENSITY POLYETHYLENE
118-049611;0001;08/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;MEDITERRANEAN SHIPPING CO;00260-21;MEDUSA198804;SALVADOR;Brasil;No Declarado;4.75;TM;24750;KILOGRAMO;0;No disponible;24138.08;5081.7;25780.08;5427.39;1592;24750;24.75;5330;BRASKEM S.A.;No disponible;Polietileno de alta densidad. Braskem. S/M Polietileno de alta densidad 0 990 BAGS X 25 KG JV060U HIGH DENSITY POLYETHYLENE;Polietileno de alta densidad. Braskem. S/M Polietileno de alta densidad 0 990 BAGS X 25 KG JV060U HIGH DENSITY POLYETHYLENE
118-049788;0001;08/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;IAN TAYLOR PERU S.A.C;00282-21;SEAU830206583;SALVADOR;Brasil;No Declarado;4.75;TM;24750;KILOGRAMO;0;No disponible;23744.21;4998.78;25816.92;5435.14;2022.71;24750;24.75;5616.25;BRASKEM SARUA LEMOS MONTEIRO. 120 BUTANTASAO PAULO;No disponible;Polietileno de alta densidad. Braskem. S/M Polietileno de alta densidad 0 990 BAGS X 25KG JV060U HIGH DENSITY POLYETHYLENE;Polietileno de alta densidad. Braskem. S/M Polietileno de alta densidad 0 990 BAGS X 25KG JV060U HIGH DENSITY POLYETHYLENE
118-050328;0001;09/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;TRABAJOS MARITIMOS S.A.;00186-21;HLCUBSC210154398;HOUSTON;Estados Unidos;No Declarado;3.07;TM;23075;KILOGRAMO;0;No disponible;25382;8267.75;26220.24;8540.79;808.12;23075;23.075;3747;MTS LOGISTICS. INC. 5 WEST 37TH;No disponible;Polietileno de alta densidad. S/M. S/M Polietileno de alta densidad 0 BOLSAS X 25 KG C/U 950-EF High density Polyethylene;Polietileno de alta densidad. S/M. S/M Polietileno de alta densidad 0 BOLSAS X 25 KG C/U 950-EF High density Polyethylene
118-051246;0001;09/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;OTROS;MERCATOR PERU - OPERADOR;00236-21;JUBCLL20Y001IM;No disponible;Arabia Saudi;No Declarado;4.25;TM;74250;KILOGRAMO;0;No disponible;78963.43;18579.63;84125.25;19794.18;5141.07;74250;74.25;5510;ADVANCED PETROCHEMICAL COMPANY;No disponible;Polipropileno homopolimero. S/M. S/M Polipropileno homopolimero 0 EN SACOS X 25KG C/U 1102K POLYPROPYLENE HOMOPOLYMER;Polipropileno homopolimero. S/M. S/M Polipropileno homopolimero 0 EN SACOS X 25KG C/U 1102K POLYPROPYLENE HOMOPOLYMER
118-052667;0001;10/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;OTROS;TRABAJOS MARITIMOS S.A.;00299-21;HLCUBSC2012BUMS5;HOUSTON;Estados Unidos;No Declarado;6.07;TM;46075;KILOGRAMO;0;No disponible;46885.58;7724.15;48941.8;8062.9;2000;46075;46.075;6910;UNITCARGO CONTAINER LINE, INC. ON;No disponible;Polietileno de alta densidad, Braskem, S/M Polietileno de alta densidad 0 1843 BAGS X 25 KG HMW 950I HIGH DENSITY POLYETHYLENE;Polietileno de alta densidad, Braskem, S/M Polietileno de alta densidad 0 1843 BAGS X 25 KG HMW 950I HIGH DENSITY POLYETHYLENE
118-060124;0001;15/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00324-21;MEDUUZ019875;HOUSTON;Estados Unidos;Uruguay;88;TM;88000;KILOGRAMO;0;No disponible;136903.24;1555.72;140897.62;1601.11;3832.76;88000;88;89744;VINMAR INTERNATIONAL LLC;S/M;PVC, S/M, S/M EN 3520 BAGS DE 25 KG C/U  FORMOLON ( FORMOSA) PVC F622;PVC, S/M, S/M EN 3520 BAGS DE 25 KG C/U  FORMOLON ( FORMOSA) PVC F622
118-064477;0001;17/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00356-21;HLCUSS5210163344;SANTOS;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;39938.54;1613.68;41246.54;1666.53;1258;24750;24.75;25245;BRASKEM S.A.;BRASKEM;Polipropileno copolimero, Braskem, S/M  EN SACOS X 25KG C/U Polipropileno copolimero EP548S POLYPROPYLENE HETEROPHASIC COPOLYMER INJECTION MOLDING;Polipropileno copolimero, Braskem, S/M  EN SACOS X 25KG C/U Polipropileno copolimero EP548S POLYPROPYLENE HETEROPHASIC COPOLYMER INJECTION MOLDING
118-064608;0001;17/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00356-21;HLCUSS5210134995;SANTOS;Brasil;Uruguay;74.25;TM;74250;KILOGRAMO;0;No disponible;93828.12;1263.68;97713.81;1316.01;3774;74250;74.25;76774.5;BRASKEM S.A.;BRASKEM;Polietileno de alta densidad, Braskem, S/M  EN SACOS X 25KG C/U Polietileno de alta densidad HS5502 HIGH DENSITY POLYETHYLENE;Polietileno de alta densidad, Braskem, S/M  EN SACOS X 25KG C/U Polietileno de alta densidad HS5502 HIGH DENSITY POLYETHYLENE
118-064610;0001;17/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00356-21;SUDU61SSZ007257X;RIO DE JANEIRO;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;30478;1231.43;31928;1290.02;1400;24750;24.75;25616.25;BRASKEM S.A.;BRASKEM;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M EN 990 BAGS DE 25 KG C/U  HIGH DENSITY POLYETHYLENE BF-4810;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M EN 990 BAGS DE 25 KG C/U  HIGH DENSITY POLYETHYLENE BF-4810
118-064683;0001;17/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00356-21;HLCUSS5210134984;SANTOS;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;41225.54;1665.68;42533.54;1718.53;1258;24750;24.75;25195.5;BRASKEM S.A.;BRASKEM;Polipropileno copolimero random, Braskem, S/M  EN 990 SACOS X 25KG C/U Polipropileno copolimero random RP340S POLYPROPYLENE COPOLYMER RANDOM;Polipropileno copolimero random, Braskem, S/M  EN 990 SACOS X 25KG C/U Polipropileno copolimero random RP340S POLYPROPYLENE COPOLYMER RANDOM
118-064684;0001;17/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00356-21;HLCURI4210107024;RIO GRANDE;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;38683.61;1562.97;39991.61;1615.82;1258;24750;24.75;25195.5;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M   POLIPROPILENO HOMOPOLIMERO H 103 POLYPROPYLENE HOMOPOLYMER;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M   POLIPROPILENO HOMOPOLIMERO H 103 POLYPROPYLENE HOMOPOLYMER
118-064727;0001;17/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00356-21;HLCURI4210107035;RIO GRANDE;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;72763.72;1469.97;75365.9;1522.54;2516;49500;49.5;50490;BRASKEM S.A.;BRASKEM;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M EN 1980 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE TX7003;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M EN 1980 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE TX7003
118-064912;0001;17/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00356-21;SUDU61SSZ007263X;RIO DE JANEIRO;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;38457.43;1553.84;39976.97;1615.23;1469.54;24750;24.75;25616.25;BRASKEM S.A.;BRASKEM;Polipropileno homoolimero, Braskem, S/M  EN SACOS X 25KG C/U Polipropileno homoolimero PD943XP POLYPROPYLENE HOMOPOLYMER;Polipropileno homoolimero, Braskem, S/M  EN SACOS X 25KG C/U Polipropileno homoolimero PD943XP POLYPROPYLENE HOMOPOLYMER
118-064966;0001;17/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00356-21;HLCUSS5210135000;SANTOS;Brasil;Uruguay;99;TM;99000;KILOGRAMO;0;No disponible;145498.16;1469.68;150702.53;1522.25;5032;99000;99;100980;BRASKEM S.A.;BRASKEM;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M  EN 3960 SACOS DE 25 KG. C/U POLIETILENO DE BAJA DENSIDAD EB 853/72 LOW DENSITY POLYETHYLENE;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M  EN 3960 SACOS DE 25 KG. C/U POLIETILENO DE BAJA DENSIDAD EB 853/72 LOW DENSITY POLYETHYLENE
118-065516;0001;17/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00356-21;HLCURI4210109074;RIO GRANDE;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;36381.86;1469.97;37689.86;1522.82;1258;24750;24.75;25245;BRASKEM S.A.;BRASKEM;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M EN 990 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE TX7003;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M EN 990 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE TX7003
118-066053;0002;18/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00417-21;SEAU207970814;HOUSTON;Estados Unidos;Uruguay;24.75;M;24750;KILOGRAMO;0;No disponible;38363.25;1550.03;39818.99;1608.85;1410;24750;24.75;25269.75;No disponible;BRASKEM;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M EN 990 BAGS DE 25 KG  POLYPROPYLENE HOMOPOLYMER INSPIRE 6025N;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M EN 990 BAGS DE 25 KG  POLYPROPYLENE HOMOPOLYMER INSPIRE 6025N
118-066053;0001;18/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00417-21;SEAU207970814;HOUSTON;Estados Unidos;Uruguay;24.75;M;24750;KILOGRAMO;0;No disponible;38363.25;1550.03;39818.99;1608.85;1410;24750;24.75;25269.75;No disponible;BRASKEM;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M EN 990 BAGS DE 25 KG  POLYPROPYLENE HOMOPOLYMER INSPIRE 6021N;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M EN 990 BAGS DE 25 KG  POLYPROPYLENE HOMOPOLYMER INSPIRE 6021N
118-066203;0001;18/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;38249999;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01041-20;WLLMUMCAL0240;NHAVA SHEVA (JAWAHARLAL N;India;Uruguay;27;TM;27000;KILOGRAMO;0;No disponible;13858.38;513.27;15526.8;575.07;1650;27000;27;27030;WELSET AMERICAS INC.;WELSET;MASTERBATCH, WELSET, PF1080 G EN 1080 BAGS DE 25 KG C/U ADITIVO PARA LA FABRICACION DE PRODUCTOS PLASTICOS Masterbatch PF1080 G PF 1080;MASTERBATCH, WELSET, PF1080 G EN 1080 BAGS DE 25 KG C/U ADITIVO PARA LA FABRICACION DE PRODUCTOS PLASTICOS Masterbatch PF1080 G PF 1080
118-073327;0001;23/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00415-21;SUDU61SSZ007265X;SANTOS;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;38495.31;1555.37;40014.85;1616.76;1469.54;24750;24.75;25616.25;BRASKEM S.A.;BRASKEM;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M 990 BAGS X 25 KGS C/U  POLIPROPILENO HOMOPOLIMERO H603 POLYPROPYLENE HOMOPOLYMER;POLIPROPILENO HOMOPOLIMERO, BRASKEM, S/M 990 BAGS X 25 KGS C/U  POLIPROPILENO HOMOPOLIMERO H603 POLYPROPYLENE HOMOPOLYMER
118-073334;0001;23/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00415-21;SUDU61SSZ007239X;RIO GRANDE;Brasil;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;72638.72;1467.45;75394.44;1523.12;2669.54;49500;49.5;51183;BRASKEM S.A.;BRASKEM;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M EN 1980 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE PB681/59;POLIETILENO DE BAJA DENSIDAD, BRASKEM, S/M EN 1980 BAGS DE 25 KG C/U  LOW DENSITY POLYETHYLENE PB681/59
118-073392;0001;23/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00415-21;SUDU61SSZ007269X;SANTOS;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;39757.56;1606.37;41277.1;1667.76;1469.54;24750;24.75;25195.5;BRASKEM S.A.;BRASKEM;POLIPROPILENO COPOLIMERO, BRASKEM, S/M EN 990 BAGS DE 25 KG C/U  POLYPROPYLENE COPOLYMER EP440N;POLIPROPILENO COPOLIMERO, BRASKEM, S/M EN 990 BAGS DE 25 KG C/U  POLYPROPYLENE COPOLYMER EP440N
118-073518;0001;23/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00347-21;HLCUME3210138232;VERACRUZ;México;Uruguay;49.5;TM;49500;KILOGRAMO;0;No disponible;63774;1288.36;64820.46;1309.5;972;49500;49.5;50490;BRASKEM IDESA SAPI;BRASKEM;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M 1980 BAGS X 25KGS  POLIETILENO DE ALTA DENSIDAD HDF8000 HIGH DENSITY POLYETHYLENE;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M 1980 BAGS X 25KGS  POLIETILENO DE ALTA DENSIDAD HDF8000 HIGH DENSITY POLYETHYLENE
118-073602;0001;23/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;00347-21;HLCUME3210132638;CARTAGENA;México;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;31887;1288.36;32423;1310.02;486;24750;24.75;25245;BRASKEM IDESA SAPI;BRASKEM;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M EN 990 BAGS DE 25 KG C/U  HIGH DENSITY POLYETHYLENE HDB0355;POLIETILENO DE ALTA DENSIDAD, BRASKEM, S/M EN 990 BAGS DE 25 KG C/U  HIGH DENSITY POLYETHYLENE HDB0355
118-073664;0001;23/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00415-21;SUDU61SSZ007215X;RIO GRANDE;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;31220.86;1261.45;32640.4;1318.8;1369.54;24750;24.75;25542;BRASKEM S.A.;BRASKEM;Polietileno de alta densidad, Braskem, S/M  EN SACOS X 25KG C/U Polietileno de alta densidad GF4950 HIGH DENSITY POLYETHYLENE;Polietileno de alta densidad, Braskem, S/M  EN SACOS X 25KG C/U Polietileno de alta densidad GF4950 HIGH DENSITY POLYETHYLENE
118-073687;0001;23/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00415-21;SUDU61SSZ007237X;RIO GRANDE;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;29438.86;1189.45;30858.4;1246.8;1369.54;24750;24.75;25616.25;BRASKEM S.A.;BRASKEM;Polietileno lineal de baja densidad, Braskem, S/M  EN BOLSAS X 25KG C/U Polietileno lineal de baja densidad LL4405S LINEAR LOW DENSITY WITH ADDITIVES;Polietileno lineal de baja densidad, Braskem, S/M  EN BOLSAS X 25KG C/U Polietileno lineal de baja densidad LL4405S LINEAR LOW DENSITY WITH ADDITIVES
118-074108;0001;23/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00415-21;SUDU61SSZ007245X;RIO GRANDE;Brasil;Uruguay;24.75;TM;24750;KILOGRAMO;0;No disponible;29438.86;1189.45;30858.4;1246.8;1369.54;24750;24.75;25616.25;BRASKEM S.A.;BRASKEM;Polietileno lineal de baja densidad, Braskem, S/M  EN BOLSAS X 25KG C/U Polietileno lineal de baja densidad LL5405S LINEAR LOW DENSITY WITH ADDITIVES;Polietileno lineal de baja densidad, Braskem, S/M  EN BOLSAS X 25KG C/U Polietileno lineal de baja densidad LL5405S LINEAR LOW DENSITY WITH ADDITIVES
118-075519;0001;24/02/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;00414-21;SUDU71999ADXL001;ROTTERDAM;Egipto;Uruguay;81;TM;81000;KILOGRAMO;0;No disponible;88812;1096.44;93419.31;1153.32;4500;81000;81;82080;SIDI KERIR PETROCHEMICALS COMPANY;S/M;POLIETILENO DE ALTA DENSIDAD, S/M, S/M 3240 BAGS DE 25 KG C/U  POLIETILENO DE ALTA DENSIDAD HD6070 UA HIGH DENSITY POLYETHYLENE;POLIETILENO DE ALTA DENSIDAD, S/M, S/M 3240 BAGS DE 25 KG C/U  POLIETILENO DE ALTA DENSIDAD HD6070 UA HIGH DENSITY POLYETHYLENE
118-081930;0001;01/03/2021;2021;SYRUS DISTRIBUTION PERU S.A.C.;4  20603490372;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;00494-21;MEDUUZ196988;HOUSTON;Estados Unidos;Uruguay;93.5;TM;93500;KILOGRAMO;0;No disponible;113864.5;1217.8;118800.73;1270.6;4800;93500;93.5;95944.84;MTS LOGISTICS. INC.;S/M;Polietileno de alta densidad. S/M. S/M  EN SACOS X 25KG C/U Polietileno de alta densidad HD360U HIGH DENSITY POLYETHYLENE;Polietileno de alta densidad. S/M. S/M  EN SACOS X 25KG C/U Polietileno de alta densidad HD360U HIGH DENSITY POLYETHYLENE
