DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN Netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-385530;0004;5/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02318-21;MEDUAD217181;ABU DHABI;Emiratos Árabes Unidos;Austria;24.75;TM;24750;KILOGRAMO;0;No disponible;38366.5;1550.16;42437.08;1714.63;3591;24750;24.75;25310;BOROUGE PTE LTD;BOREALIS;POLIPROPILENO. BOREALIS. RE420MO REF: 2800184438 SON : 990 SACOS DE 25 KG / USO : INDUSTRIAL RE420MO BOROUGE BAG POLYPROPYLENE;POLIPROPILENO. BOREALIS. RE420MO REF: 2800184438 SON : 990 SACOS DE 25 KG / USO : INDUSTRIAL RE420MO BOROUGE BAG POLYPROPYLENE
118-385530;0005;5/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02318-21;MEDUAD217181;ABU DHABI;Emiratos Árabes Unidos;Austria;24.75;TM;24750;KILOGRAMO;0;No disponible;36881.5;1490.16;40933.51;1653.88;3591;24750;24.75;25310;BOROUGE PTE LTD;BOREALIS;COPOLIMERO DE PROPILENO. BOREALIS. BF970MO REF: 2800184438 SON : 990 SACOS DE 25 KG / USO: INDUSTRIAL BF970MO BOROUGE BAG PROPYLENE COPOLYMER;COPOLIMERO DE PROPILENO. BOREALIS. BF970MO REF: 2800184438 SON : 990 SACOS DE 25 KG / USO: INDUSTRIAL BF970MO BOROUGE BAG PROPYLENE COPOLYMER
118-385535;0001;5/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;28365000;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;02346-21;SUDU71999AHAN007;No disponible;Egipto;Francia;50;TM;50000;KILOGRAMO;0;No disponible;20250;405;32733.75;654.68;12180;50000;50;51180;SANITA CONSUMER PRODUCTS SAE MASTER;MICRO MB;CARBONATO DE CALCIO. MICRO MB. FL 2014 P REF : FL2014P USO : INDUSTRIAL / EN 2000 SACOS CON 25 KG C/U COMPOUND MINERAL MICRO MB FL 2014 P;CARBONATO DE CALCIO. MICRO MB. FL 2014 P REF : FL2014P USO : INDUSTRIAL / EN 2000 SACOS CON 25 KG C/U COMPOUND MINERAL MICRO MB FL 2014 P
118-385535;0002;5/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;28365000;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;02346-21;SUDU71999AHAN007;No disponible;Egipto;Francia;25;TM;25000;KILOGRAMO;0;No disponible;10250;410;16493.75;659.75;6090;25000;25;25590;SANITA CONSUMER PRODUCTS SAE MASTER;MICRO MB;CARBONATO DE CALCIO. MICRO MB. FL-1014 P5W REF : 1014P5W USO : INDUSTRIAL / EN 1000 SACOS CON 25 KG C/U MINERAL COMPOUND MICROMB FL-1014 P5W;CARBONATO DE CALCIO. MICRO MB. FL-1014 P5W REF : 1014P5W USO : INDUSTRIAL / EN 1000 SACOS CON 25 KG C/U MINERAL COMPOUND MICROMB FL-1014 P5W
118-385600;0001;5/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02318-21;MEDURI060498;NOVOROSSIYSK;Rusia;Francia;99;TM;99000;KILOGRAMO;0;No disponible;137271;1386.58;163186.88;1648.35;24200;99000;99;101190;SIBUR INTERNATIONAL GMBH;SIBUR;POLIPROPILENO. SIBUR. H030 GP/3 REF : H030GP3 SON : 72 PALETAS DE 1375 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMER SIBUR H030 GP/3;POLIPROPILENO. SIBUR. H030 GP/3 REF : H030GP3 SON : 72 PALETAS DE 1375 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMER SIBUR H030 GP/3
118-386068;0001;5/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;02347-21;SUDUN1TSN026390A;CNZZA;China;Francia;108.35;TM;108350;KILOGRAMO;0;No disponible;135861;1253.91;181919.26;1679;44360;108350;108.35;109335;HONGKONG TOPWAY TRADING COMPANY LIM;SNETOR;POLIPROPILENO. SNETOR. L5E89 REF : L5E89 SON : 4334 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMER L5E89;POLIPROPILENO. SNETOR. L5E89 REF : L5E89 SON : 4334 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMER L5E89
118-386122;0001;5/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02318-21;MEDUU2223003;HOUSTON;Estados Unidos;Francia;21.25;TM;21250;KILOGRAMO;0;No disponible;43283.75;2036.88;45874.79;2158.81;2050;21250;21.25;21710;MTS LOGISTICS. INC. 5 WEST 37TH;FORMOSA;POLIETILENO DE BAJA DENSIDAD. FORMOSA. FR2233C REF : FR2233C USO : INDUSTRIAL / EN 850 SACOS DE 25 KG POLYETHILENE BASSE DENSITE FORMOSA FR2233C;POLIETILENO DE BAJA DENSIDAD. FORMOSA. FR2233C REF : FR2233C USO : INDUSTRIAL / EN 850 SACOS DE 25 KG POLYETHILENE BASSE DENSITE FORMOSA FR2233C
118-388501;0001;6/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02318-21;MEDURI060506;NOVOROSSIYSK;Rusia;Francia;396;TM;396000;KILOGRAMO;0;No disponible;549084;1386.58;652747.55;1648.35;96800;396000;396;406220;SIBUR INTERNATIONAL GMBH;SIBEX PP;POLIPROPILENO. SIBEX PP. H043 FF/3 REF : H043FF3 SON : 288 PALETAS DE 1375 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMER SIBEX PP H043 FF/3;POLIPROPILENO. SIBEX PP. H043 FF/3 REF : H043FF3 SON : 288 PALETAS DE 1375 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMER SIBEX PP H043 FF/3
118-402934;0001;15/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39076190;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02412-21;ONEYNK1WD0277600;NINGBO;China;Francia;132;TM;132000;KILOGRAMO;0;No disponible;125196;948.45;187270.95;1418.72;60510;132000;132;133160;JIANGSU HAILUN PETROCHEMICAL;JADE;RESINA DE PET. JADE. CZ-328 IV 0.85 RESINA DE PET CON UN INDICE DE VISCOSIDAD SUPERIOR A 78 ML/G USO : PARA BOTELLAS / PRESENTACION : 120 BIG BAGS X 1100 KG PET RESIN JADE CZ-328 IV 0.85 REF : CZ328;RESINA DE PET. JADE. CZ-328 IV 0.85 RESINA DE PET CON UN INDICE DE VISCOSIDAD SUPERIOR A 78 ML/G USO : PARA BOTELLAS / PRESENTACION : 120 BIG BAGS X 1100 KG PET RESIN JADE CZ-328 IV 0.85 REF : CZ328
118-403010;0001;15/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39076190;MARITIMA DEL CALLAO;MARITIMO;TRANSTOTAL AGENCIA MARITI;02349-21;NKAH10049000;CARDENAS;China;Francia;88;TM;88000;KILOGRAMO;0;No disponible;88784;1008.91;126193.8;1434.02;36300;88000;88;88635;JIANGSU HAILUN PETROCHEMICAL CO.LTD;JADE;RESINA DE PET. JADE. CZ-302 IV 0.80 RESINA DE PET CON UN INDICE DE VISCOSIDAD SUPERIOR A 78 ML/G USO : PARA BOTELLAS / PRESENTACION : 80 BIG BAGS X 1100 KG PET RESIN JADE CZ-302 IV 0.80 REF : CZ302;RESINA DE PET. JADE. CZ-302 IV 0.80 RESINA DE PET CON UN INDICE DE VISCOSIDAD SUPERIOR A 78 ML/G USO : PARA BOTELLAS / PRESENTACION : 80 BIG BAGS X 1100 KG PET RESIN JADE CZ-302 IV 0.80 REF : CZ302
118-403110;0001;15/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;TRANSTOTAL AGENCIA MARITI;02349-21;TXSV10867100;SHANGHAI;China;Francia;104;TM;104000;KILOGRAMO;0;No disponible;128376;1234.38;170280.7;1637.31;40300;104000;104;105380;HONGKONG TOPWAY TRADING CO.. LTD.;SNETOR;POLIPROPILENO. SNETOR. L5E89 REF : L5E89 SON : 4160 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMER L5E89;POLIPROPILENO. SNETOR. L5E89 REF : L5E89 SON : 4160 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMER L5E89
118-403150;0001;15/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39031900;MARITIMA DEL CALLAO;MARITIMO;MERCATOR PERU - OPERADOR;02425-21;ONEYKHHB10056900;KAOHSIUNG;Taiwán;Francia;50;TM;50000;KILOGRAMO;0;No disponible;75250;1505;92360.62;1847.21;16170;50000;50;50820;SNETOR CHIMIE;TAITAREX;POLIESTIRENO. TAITAREX. 861F REF : GPPS TAITA 861F USO : INDUSTRIAL / EN 2000 SACOS DE 25 KG GENERAL PURPOSE POLYSTYRENE INJECTION TAITAREX 861F;POLIESTIRENO. TAITAREX. 861F REF : GPPS TAITA 861F USO : INDUSTRIAL / EN 2000 SACOS DE 25 KG GENERAL PURPOSE POLYSTYRENE INJECTION TAITAREX 861F
118-406559;0001;19/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02468-21;MEDUDC715791;JEBEL ALI;Omán;Francia;24.75;TM;24750;KILOGRAMO;0;No disponible;34867;1408.77;43352.83;1751.63;8050;24750;24.75;25390;MEGASTRIKE MIDDLE EAST AND AFRICA FZCO;OQ MARKETING LLC;POLIETILENO DE BAJA DENSIDAD. OQ MARKETING LLC. DNDA-8320 REF : DNDA8320 USO : INDUSTRIAL / EN 990 SACOS DE 25 KG POLYETHILENE BASSE DENSITE LINEAIRE OQ DNDA-8320;POLIETILENO DE BAJA DENSIDAD. OQ MARKETING LLC. DNDA-8320 REF : DNDA8320 USO : INDUSTRIAL / EN 990 SACOS DE 25 KG POLYETHILENE BASSE DENSITE LINEAIRE OQ DNDA-8320
118-406605;0001;19/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;02461-21;MAEU912846791;No disponible;Arabia Saudi;Francia;44;TM;44000;KILOGRAMO;0;No disponible;66236;1505.36;72288.95;1642.93;5225;44000;44;45930;NATIONAL PETROCHEMICAL INDUSTRIAL CO.;NATPET TELDENE;POLIPROPILENO. NATPET TELDENE. H12ML REF : H12ML SON : 1760 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMERE NATPET TELDENE H12ML;POLIPROPILENO. NATPET TELDENE. H12ML REF : H12ML SON : 1760 SACOS DE 25 KG / USO : INDUSTRIAL POLYPROPYLENE HOMOPOLYMERE NATPET TELDENE H12ML
118-406650;0001;19/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02415-21;HLCUSEL210862665;KRZZA;Corea del Sur;Francia;44;TM;44000;KILOGRAMO;0;No disponible;46309.36;1052.49;71038.22;1614.51;24150;44000;44;45210;LG CHEM. LTD.;LG CHEM;POLIETILENO DE BAJA DENSIDAD. LG CHEM. UF1001DH REF : UF1001DH USO : INDUSTRIAL / EN 1760 SACOS DE 25 KG POLYETHYLENE BASSE DENSITE LINEAIRE EXTRUSION LG CHEM UF1001DH;POLIETILENO DE BAJA DENSIDAD. LG CHEM. UF1001DH REF : UF1001DH USO : INDUSTRIAL / EN 1760 SACOS DE 25 KG POLYETHYLENE BASSE DENSITE LINEAIRE EXTRUSION LG CHEM UF1001DH
118-413505;0001;25/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;02240-21;039BX53626;No disponible;China;Francia;76.12;TM;76125;KILOGRAMO;0;No disponible;109447.13;1437.82;135085.21;1774.63;24270;76125;76.125;77815;HYOSUNG VINA CHEMICALS CO.. LTD;HYOSUNG TOPILENE;COPOLIMERO DE POLIPROPILENO. HYOSUNG TOPILENE. J640N REF : J640N USO: INDUSTRIAL  / EN 3045 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE HYOSUNG TOPILENE J640N;COPOLIMERO DE POLIPROPILENO. HYOSUNG TOPILENE. J640N REF : J640N USO: INDUSTRIAL  / EN 3045 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE HYOSUNG TOPILENE J640N
118-413505;0002;25/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;02240-21;039BX53626;No disponible;China;Francia;76.12;TM;76125;KILOGRAMO;0;No disponible;109447.13;1437.82;135085.21;1774.63;24270;76125;76.125;77815;HYOSUNG VINA CHEMICALS CO.. LTD;HYOSUNG TOPILENE;COPOLIMERO DE POLIPROPILENO. HYOSUNG TOPILENE. J740N REF : J740N USO: INDUSTRIAL  / EN 3045 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE HYOSUNG TOPILENE J740N;COPOLIMERO DE POLIPROPILENO. HYOSUNG TOPILENE. J740N REF : J740N USO: INDUSTRIAL  / EN 3045 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE HYOSUNG TOPILENE J740N
118-413698;0001;25/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;02240-21;039BX53378;No disponible;Vietnam;Francia;25.37;TM;25375;KILOGRAMO;0;No disponible;35482.38;1398.6;45015.91;1774.38;9090;25375;25.375;25923.33;HYOSUNG VINA CHEMICALS CO.. LTD;HYOSUNG TOPILENE;COPOLIMERO DE POLIPROPILENO. HYOSUNG TOPILENE. J740N REF : J740N USO: INDUSTRIAL  / EN 1015 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE HYOSUNG TOPILENE J740N;COPOLIMERO DE POLIPROPILENO. HYOSUNG TOPILENE. J740N REF : J740N USO: INDUSTRIAL  / EN 1015 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE HYOSUNG TOPILENE J740N
118-413698;0002;25/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;02240-21;039BX53378;No disponible;Vietnam;Francia;25.37;TM;25375;KILOGRAMO;0;No disponible;35482.38;1398.6;45015.91;1774.38;9090;25375;25.375;25923.33;HYOSUNG VINA CHEMICALS CO.. LTD;HYOSUNG TOPILENE;COPOLIMERO DE POLIPROPILENO. HYOSUNG TOPILENE. J640N REF : J640N USO: INDUSTRIAL  / EN 1015 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE HYOSUNG TOPILENE J640N;COPOLIMERO DE POLIPROPILENO. HYOSUNG TOPILENE. J640N REF : J640N USO: INDUSTRIAL  / EN 1015 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE HYOSUNG TOPILENE J640N
118-413698;0003;25/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;02240-21;039BX53378;No disponible;Vietnam;Francia;25.37;TM;25375;KILOGRAMO;0;No disponible;35482.38;1398.6;45015.91;1774.38;9090;25375;25.375;25923.33;HYOSUNG VINA CHEMICALS CO.. LTD;HYOSUNG TOPILENE;COPOLIMERO DE POLIPROPILENO. HYOSUNG TOPILENE. J945N REF : J945N USO: INDUSTRIAL  / EN 1015 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE HYOSUNG TOPILENE J945N;COPOLIMERO DE POLIPROPILENO. HYOSUNG TOPILENE. J945N REF : J945N USO: INDUSTRIAL  / EN 1015 SACOS X 25 KG C/U POLYPROPYLENE COPOLYMERE HYOSUNG TOPILENE J945N
118-413862;0001;25/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;TRANSMERIDIAN S.A.C.;02240-21;OPLSU21CLL1378;No disponible;Tailandia;Francia;224;TM;224000;KILOGRAMO;0;No disponible;291840;1302.86;376388;1680.3;80900;224000;224;225570;VINOMIG SINGAPORE PTE LTD;SNETOR;POLIETILENO DE ALTA DENSIDAD. SNETOR. H5604F REF : H5604F USO : INDUSTRIAL / EN 8960 SACOS DE 25 KILOS POLYETHYLENE HAUTE DENSITE H5604F;POLIETILENO DE ALTA DENSIDAD. SNETOR. H5604F REF : H5604F USO : INDUSTRIAL / EN 8960 SACOS DE 25 KILOS POLYETHYLENE HAUTE DENSITE H5604F
118-414022;0001;25/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39076190;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02173-21;ONEYNK1WD0295600;ZHANGJIAGANG;China;Francia;110;TM;110000;KILOGRAMO;0;No disponible;104880;953.45;156616;1423.78;50425;110000;110;111080;JIANGSU HAILUN PETROCHEMICAL CO..LT;JADE;RESINA DE PET. JADE. CZ-328 IV 0.85 RESINA DE PET CON UN INDICE DE VISCOSIDAD SUPERIOR A 78 ML/G USO : PARA BOTELLAS / PRESENTACION : 100 BIG BAGS X 1100 KG PET RESIN JADE CZ-328 IV 0.85 REF : CZ328;RESINA DE PET. JADE. CZ-328 IV 0.85 RESINA DE PET CON UN INDICE DE VISCOSIDAD SUPERIOR A 78 ML/G USO : PARA BOTELLAS / PRESENTACION : 100 BIG BAGS X 1100 KG PET RESIN JADE CZ-328 IV 0.85 REF : CZ328
118-414177;0001;25/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39023000;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;02527-21;MAEU212991046;JEBEL ALI;Emiratos Árabes Unidos;Austria;74.25;TM;74250;KILOGRAMO;0;No disponible;115440;1554.75;128973;1737.01;12090;74250;74.25;76360;BOROUGE PTE LTD;BOREALIS;COPOLIMERO DE PROPILENO. BOREALIS. BE961MO REF: 2800186214 SON : 2970 SACOS DE 25 KG / USO: INDUSTRIAL BE961MO BOROUGE BAG PROPYLENE COPOLYMER;COPOLIMERO DE PROPILENO. BOREALIS. BE961MO REF: 2800186214 SON : 2970 SACOS DE 25 KG / USO: INDUSTRIAL BE961MO BOROUGE BAG PROPYLENE COPOLYMER
118-414635;0001;26/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;02527-21;MAEU212968935;JEBEL ALI;Emiratos Árabes Unidos;Austria;148.5;TM;148500;KILOGRAMO;0;No disponible;238305;1604.75;260528.81;1754.4;19245;148500;148.5;151940;BOROUGE PTE LTD;BOREALIS;POLIPROPILENO. BOREALIS. RG568MO REF: 2800185958 SON : 5940 SACOS DE 25 KG / USO : INDUSTRIAL RG568MO BOROUGE BAG 25/1375KG  POLYPROPYLENE;POLIPROPILENO. BOREALIS. RG568MO REF: 2800185958 SON : 5940 SACOS DE 25 KG / USO : INDUSTRIAL RG568MO BOROUGE BAG 25/1375KG  POLYPROPYLENE
118-414782;0001;26/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;02510-21;COSU6312308760;KRZZA;Corea del Sur;Francia;45;TM;45000;KILOGRAMO;0;No disponible;58885;1308.56;79731.06;1771.8;20110;45000;45;46090;LG CHEM. LTD.;LG CHEM;POLIETILENO DE BAJA DENSIDAD. LG CHEM. HP1018BH REF : HP1018BH USO : INDUSTRIAL / EN 1800 SACOS DE 25 KG LINEAR LOW DENSITY POLYETHYLENE METALLOCENE LG CHEM HP1018BH;POLIETILENO DE BAJA DENSIDAD. LG CHEM. HP1018BH REF : HP1018BH USO : INDUSTRIAL / EN 1800 SACOS DE 25 KG LINEAR LOW DENSITY POLYETHYLENE METALLOCENE LG CHEM HP1018BH
118-416129;0001;27/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02537-21;MEDUU2353156;HOUSTON;Estados Unidos;Francia;61.75;TM;61750;KILOGRAMO;0;No disponible;101478.95;1643.38;112851.98;1827.56;10104.54;61750;61.75;62619.07;MTS LOGISTICS. INC.;FORMOLENE;POLIETILENO DE ALTA DENSIDAD. FORMOLENE. E924 REF : E924 USO : INDUSTRIAL / EN 2470 SACOS DE 25 KILOS POLYETHYLENE HAUTE DENSITE FORMOLENE E924;POLIETILENO DE ALTA DENSIDAD. FORMOLENE. E924 REF : E924 USO : INDUSTRIAL / EN 2470 SACOS DE 25 KILOS POLYETHYLENE HAUTE DENSITE FORMOLENE E924
118-416129;0002;27/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39012000;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02537-21;MEDUU2353156;HOUSTON;Estados Unidos;Francia;86.75;TM;86750;KILOGRAMO;0;No disponible;142563.54;1643.38;158541.04;1827.56;14195.45;86750;86.75;87970.92;MTS LOGISTICS. INC.;SNETOR;POLIETILENO DE ALTA DENSIDAD. SNETOR. HD-0060F REF : HD-0060F USO : INDUSTRIAL / EN 3470 SACOS DE 25 KILOS POLYETHYLENE HAUTE DENSITE EXTRUSION SNETOR HD-0060F;POLIETILENO DE ALTA DENSIDAD. SNETOR. HD-0060F REF : HD-0060F USO : INDUSTRIAL / EN 3470 SACOS DE 25 KILOS POLYETHYLENE HAUTE DENSITE EXTRUSION SNETOR HD-0060F
118-416145;0001;27/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39031900;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02560-21;HLCULE1210802080;LE HAVRE;Francia;Francia;147.12;TM;147125;KILOGRAMO;0;No disponible;244266.38;1660.32;271497.13;1845.41;24177.42;147125;147.125;150010;SNETOR CHIMIE;PETROCHEMICALS;POLIESTIRENO. PETROCHEMICALS . 7240 REF : 7240 USO : INDUSTRIAL / EN 5885 SACOS DE 25 KG POLYSTYRENE CHOC EXTRUSION TOTAL PETROCHEMICALS 7240;POLIESTIRENO. PETROCHEMICALS . 7240 REF : 7240 USO : INDUSTRIAL / EN 5885 SACOS DE 25 KG POLYSTYRENE CHOC EXTRUSION TOTAL PETROCHEMICALS 7240
118-416367;0001;27/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02560-21;ANT1465719;G?TEBORG;Suecia;Austria;24.75;TM;24750;KILOGRAMO;0;No disponible;45312.92;1830.83;47580.58;1922.45;1701.25;24750;24.75;25325;BOREALIS AGWAGRAMERSTRASSE 17 191220 WIEN AUSTRIAT;BOREALIS;POLIETILENO DE BAJA DENSIDAD. BOREALIS. FT5230 REF : 2800185150 SON : 990 SACOS DE 25 KG CADA UNO / USO : INDUSTRIAL FT5230 BOREALIS BAG LD POLYETHYLENE;POLIETILENO DE BAJA DENSIDAD. BOREALIS. FT5230 REF : 2800185150 SON : 990 SACOS DE 25 KG CADA UNO / USO : INDUSTRIAL FT5230 BOREALIS BAG LD POLYETHYLENE
118-416367;0002;27/10/2021;2021;SNETOR PERU SOCIEDAD ANONIMA CERRADA - SNETOR PERU;4  20602505830;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;02560-21;ANT1465719;G?TEBORG;Suecia;Austria;24.75;TM;24750;KILOGRAMO;0;No disponible;45312.92;1830.83;47580.58;1922.45;1701.25;24750;24.75;25325;BOREALIS AGWAGRAMERSTRASSE 17 191220 WIEN AUSTRIAT;BOREALIS;POLIETILENO DE BAJA DENSIDAD. BOREALIS. FT5230 REF : 2800185150 SON : 990 SACOS DE 25 KG CADA UNO / USO : INDUSTRIAL FT5230 BOREALIS BAG LD POLYETHYLENE;POLIETILENO DE BAJA DENSIDAD. BOREALIS. FT5230 REF : 2800185150 SON : 990 SACOS DE 25 KG CADA UNO / USO : INDUSTRIAL FT5230 BOREALIS BAG LD POLYETHYLENE
